Datetime,Close,High,Low,Open,Volume
2025-12-17 09:15:00+05:30,10.045000076293945,10.0625,9.482500076293945,10.0625,0
2025-12-17 09:16:00+05:30,10.005000114440918,10.037500381469727,10.0024995803833,10.037500381469727,0
2025-12-17 09:17:00+05:30,9.9975004196167,10.012499809265137,9.960000038146973,9.975000381469727,0
2025-12-17 09:18:00+05:30,9.987500190734863,10.012499809265137,9.949999809265137,9.9975004196167,0
2025-12-17 09:19:00+05:30,10.005000114440918,10.005000114440918,9.960000038146973,9.987500190734863,0
2025-12-17 09:20:00+05:30,9.952500343322754,10.032500267028809,9.952500343322754,10.005000114440918,0
2025-12-17 09:21:00+05:30,9.9399995803833,9.952500343322754,9.922499656677246,9.952500343322754,0
2025-12-17 09:22:00+05:30,9.954999923706055,9.957500457763672,9.927499771118164,9.9399995803833,0
2025-12-17 09:23:00+05:30,9.8774995803833,9.960000038146973,9.8725004196167,9.954999923706055,0
2025-12-17 09:24:00+05:30,9.862500190734863,9.904999732971191,9.862500190734863,9.8774995803833,0
2025-12-17 09:25:00+05:30,9.875,9.875,9.84000015258789,9.862500190734863,0
2025-12-17 09:26:00+05:30,9.90999984741211,9.90999984741211,9.867500305175781,9.875,0
2025-12-17 09:27:00+05:30,9.914999961853027,9.920000076293945,9.880000114440918,9.90999984741211,0
2025-12-17 09:28:00+05:30,9.925000190734863,9.9350004196167,9.912500381469727,9.914999961853027,0
2025-12-17 09:29:00+05:30,9.920000076293945,9.932499885559082,9.904999732971191,9.925000190734863,0
2025-12-17 09:30:00+05:30,9.932499885559082,9.9375,9.907500267028809,9.920000076293945,0
2025-12-17 09:31:00+05:30,9.90999984741211,9.9375,9.90999984741211,9.932499885559082,0
2025-12-17 09:32:00+05:30,9.947500228881836,9.987500190734863,9.90999984741211,9.90999984741211,0
2025-12-17 09:33:00+05:30,9.97249984741211,9.984999656677246,9.952500343322754,9.952500343322754,0
2025-12-17 09:34:00+05:30,9.977499961853027,9.992500305175781,9.949999809265137,9.970000267028809,0
2025-12-17 09:35:00+05:30,9.994999885559082,10.0024995803833,9.952500343322754,9.977499961853027,0
2025-12-17 09:36:00+05:30,9.957500457763672,10.109999656677246,9.957500457763672,9.989999771118164,0
2025-12-17 09:37:00+05:30,9.970000267028809,10.0024995803833,9.957500457763672,9.96500015258789,0
2025-12-17 09:38:00+05:30,9.97249984741211,9.979999542236328,9.954999923706055,9.970000267028809,0
2025-12-17 09:39:00+05:30,9.979999542236328,9.989999771118164,9.97249984741211,9.975000381469727,0
2025-12-17 09:40:00+05:30,9.989999771118164,9.989999771118164,9.97249984741211,9.979999542236328,0
2025-12-17 09:41:00+05:30,9.975000381469727,9.992500305175781,9.970000267028809,9.989999771118164,0
2025-12-17 09:42:00+05:30,9.970000267028809,9.982500076293945,9.954999923706055,9.977499961853027,0
2025-12-17 09:43:00+05:30,9.952500343322754,9.975000381469727,9.944999694824219,9.970000267028809,0
2025-12-17 09:44:00+05:30,9.982500076293945,10.0024995803833,9.947500228881836,9.952500343322754,0
2025-12-17 09:45:00+05:30,9.977499961853027,10.010000228881836,9.960000038146973,9.982500076293945,0
2025-12-17 09:46:00+05:30,9.952500343322754,9.982500076293945,9.932499885559082,9.977499961853027,0
2025-12-17 09:47:00+05:30,10.0024995803833,10.0024995803833,9.944999694824219,9.952500343322754,0
2025-12-17 09:48:00+05:30,10.157500267028809,10.157500267028809,10.007499694824219,10.010000228881836,0
2025-12-17 09:49:00+05:30,10.029999732971191,10.162500381469727,10.029999732971191,10.154999732971191,0
2025-12-17 09:50:00+05:30,10.029999732971191,10.052499771118164,10.029999732971191,10.029999732971191,0
2025-12-17 09:51:00+05:30,10.045000076293945,10.045000076293945,10.029999732971191,10.032500267028809,0
2025-12-17 09:52:00+05:30,10.037500381469727,10.047499656677246,10.022500038146973,10.032500267028809,0
2025-12-17 09:53:00+05:30,10.032500267028809,10.045000076293945,10.029999732971191,10.037500381469727,0
