datetime,close,high,low,open,volume,ret_1,ret_3,range,body_ratio,close_pos,range_exp_10,rv_10,high_30,low_30,range_pos_30,minutes_from_open,close_vix,high_vix,low_vix,open_vix,volume_vix,vix_ret_1,vix_ret_5,vix_mom_5,vix_range,vix_range_exp_10,y_call,y_put
2026-01-07 09:24:00+05:30,26154.599609375,26160.55078125,26150.349609375,26157.099609375,0,-8.983138252320972e-05,1.5308729467158885e-05,10.201171875,0.2450698832088838,0.4166188014551024,0.5173028544262425,0.0004535652553772,26160.55078125,26106.349609375,0.8902021548773017,9,10.137499809265137,10.154999732971191,10.125,10.13249969482422,0,0.0007400710689282,0.0022219526350016,0.0104999542236328,0.0299997329711914,0.3458185060227174,0.0,1.0
2026-01-07 09:25:00+05:30,26139.349609375,26155.650390625,26137.900390625,26155.650390625,0,-0.0005832414900817,-0.0002658921468517,17.75,0.9183538732394366,0.0816461267605633,1.083969465648855,0.0004914429339702,26160.55078125,26106.349609375,0.6088429245792945,10,10.145000457763672,10.172499656677246,10.1274995803833,10.137499809265137,0,0.0007396177731256,0.0039507128450003,0.0100004196166985,0.0450000762939453,1.0778473205719676,0.0,1.0
2026-01-07 09:26:00+05:30,26133.30078125,26139.849609375,26128.349609375,26139.849609375,0,-0.000231433765336,-0.0009045066379409,11.5,0.5694633152173914,0.4305366847826087,0.7783417935702199,0.0004239242773125,26160.55078125,26106.349609375,0.4972433425822493,11,10.13249969482422,10.167499542236328,10.11750030517578,10.145000457763672,0,-0.0012329689980554,0.0002467198439985,-0.0030002593994122,0.0499992370605486,1.2121072003255595,0.0,0.0
2026-01-07 09:27:00+05:30,26125.30078125,26137.599609375,26119.69921875,26135.05078125,0,-0.0003061696954491,-0.0011208449508668,17.900390625,0.5446808510638298,0.3129296235679214,1.1941523668060825,0.0004302836749708,26160.55078125,26106.349609375,0.3496450578357536,12,10.130000114440918,10.15250015258789,10.1274995803833,10.140000343322754,0,-0.0002467198439986,-0.0002467198439986,-0.0049999237060553,0.0250005722045898,0.6097716990567876,0.0,1.0
2026-01-07 09:28:00+05:30,26116.80078125,26128.44921875,26113.94921875,26126.30078125,0,-0.0003254080452653,-0.0008630115060505,14.5,0.6551724137931034,0.1966594827586207,0.9555189456342668,0.0004229753009302,26160.55078125,26106.349609375,0.192821880292602,13,10.142499923706056,10.147500038146973,10.125,10.130000114440918,0,0.0012331790184424,0.0012331790184424,0.0049999237060553,0.0225000381469726,0.5882382273816326,1.0,0.0
2026-01-07 09:29:00+05:30,26120.349609375,26121.44921875,26115.75,26118.900390625,0,0.0001358737260329,-0.0004957040146815,5.69921875,0.2542837559972584,0.8070596298834818,0.4012099546267015,0.0004082108645136,26160.55078125,26106.349609375,0.2582969983063673,14,10.1274995803833,10.15250015258789,10.1225004196167,10.142499923706056,0,-0.0014800539149486,-0.0009869459654345,-0.0080003738403338,0.0299997329711914,0.7843093255942061,1.0,0.0
2026-01-07 09:30:00+05:30,26128.94921875,26130.5,26119.05078125,26121.75,0,0.0003291760710872,0.0001396417518547,11.44921875,0.6287956328897987,0.8645513476629136,0.8434046961325967,0.0003550103063851,26160.55078125,26106.349609375,0.4169579474613527,15,10.135000228881836,10.145000457763672,10.11750030517578,10.13249969482422,0,0.0007403478259584,-0.0009862159126018,0.0015003204345696,0.0275001525878924,0.73826018832859,0.0,0.0
2026-01-07 09:31:00+05:30,26122.94921875,26130.19921875,26121.44921875,26130.150390625,0,-0.0002296567284937,0.0002353930686265,8.75,0.8229910714285714,0.1714285714285714,0.68359375,0.0003153628168615,26160.55078125,26106.349609375,0.306259233901481,16,10.149999618530272,10.164999961853027,10.130000114440918,10.140000343322754,0,0.0014788654172992,0.0017256185027528,0.0129997253417943,0.0349998474121093,1.0144903499024158,1.0,0.0
2026-01-07 09:32:00+05:30,26137.349609375,26137.349609375,26122.349609375,26123.400390625,0,0.0005511025123229,0.0006506218549164,15.0,0.9299479166666668,1.0,1.1783117002669612,0.0003710014586667,26160.55078125,26106.349609375,0.5719433533926706,17,10.18000030517578,10.18000030517578,10.149999618530272,10.15999984741211,0,0.0029513731957795,0.0049237115425309,0.0330003738403323,0.0300006866455078,0.8955427829636731,0.0,0.0
2026-01-07 09:33:00+05:30,26140.849609375,26141.849609375,26130.599609375,26137.80078125,0,0.0001338990270336,0.0004553448108628,11.25,0.2710069444444444,0.9111111111111112,0.907258064516129,0.0003439522716266,26160.55078125,26106.349609375,0.6365176029692624,18,10.177499771118164,10.1899995803833,10.15250015258789,10.18000030517578,0,-0.0002456621943578,0.0034448703297304,0.0234998703002951,0.0374994277954101,1.127804021786818,0.0,0.0
