datetime,close,high,low,open,volume,ret_1,ret_3,range,body_ratio,close_pos,range_exp_10,rv_10,high_30,low_30,range_pos_30,minutes_from_open,close_vix,high_vix,low_vix,open_vix,volume_vix,vix_ret_1,vix_ret_5,vix_mom_5,vix_range,vix_range_exp_10,y_call,y_put
2025-12-04 09:24:00+05:30,25992.650390625,25994.0,25981.75,25985.44921875,0,0.0002328152590632,0.0014341252780106,12.25,0.5878507653061225,0.8898278061224489,0.7413010590015129,0.0003620485313579,25994.0,25940.099609375,0.9749610464905606,9,11.142499923706056,11.192500114440918,11.13249969482422,11.15250015258789,0,-0.0008970827107656,0.0151466252721656,-0.0130001068115213,0.0600004196166974,0.3852352313738063,0.0,1.0
2025-12-04 09:25:00+05:30,25978.650390625,25992.650390625,25978.0,25992.650390625,0,-0.0005387588968598,0.0007047029017639,14.650390625,0.955605919210772,0.0443940807892281,1.063549228675136,0.0004093632165056,25994.0,25940.099609375,0.7152226691307026,10,11.130000114440918,11.170000076293944,11.109999656677246,11.142499923706056,0,-0.0011224434218056,-0.0024677658843052,-0.0199998855590823,0.0600004196166974,0.6091403486859962,0.0,0.0
2025-12-04 09:26:00+05:30,25979.849609375,25982.19921875,25975.900390625,25977.599609375,0,4.616063782481688e-05,-0.0002597829999716,6.298828125,0.3572093023255814,0.6269767441860465,0.5017034582536052,0.0004095468908674,25994.0,25940.099609375,0.7374714642895966,11,11.140000343322754,11.149999618530272,11.100000381469728,11.130000114440918,0,0.0008980897483998,-0.0031368922495729,-0.0029996871948245,0.0499992370605433,0.5419962307959955,0.0,0.0
2025-12-04 09:27:00+05:30,25985.849609375,25986.94921875,25973.349609375,25979.19921875,0,0.0002309215546741,-0.0002616767043606,13.599609375,0.4890133563119345,0.9191440471061324,1.1056768558951966,0.0004107374205939,25994.0,25940.099609375,0.8487879117295358,12,11.112500190734863,11.140000343322754,11.079999923706056,11.140000343322754,0,-0.0024716473140411,-0.0033688456895804,-0.0229999542236321,0.0600004196166974,0.7692345312517036,1.0,0.0
2025-12-04 09:28:00+05:30,25990.349609375,25990.349609375,25983.650390625,25986.25,0,0.0001731561783618,0.0004502383708608,6.69921875,0.6119533527696793,1.0,0.5498028403808547,0.0004069386351066,25994.0,25940.099609375,0.9322752473094902,13,11.100000381469728,11.130000114440918,11.079999923706056,11.112500190734863,0,-0.0011254753190849,-0.0047185590172975,-0.0249998092651342,0.0500001907348615,0.6514667289607988,0.0,0.0
2025-12-04 09:29:00+05:30,25996.349609375,25996.44921875,25988.25,25990.80078125,0,0.0002308282740318,0.0006349060070678,8.19921875,0.6767508337303478,0.9878513577894236,0.7014084977694608,0.0003759081249516,25996.44921875,25940.099609375,0.9982322969741084,14,11.157500267028809,11.157500267028809,11.092499732971191,11.100000381469728,0,0.0051667987690313,0.0013453224624995,0.0295000076293945,0.0650005340576171,0.8496776839619996,0.0,1.0
2025-12-04 09:30:00+05:30,25996.94921875,25998.75,25991.0,25995.849609375,0,2.306487137918671e-05,0.0004270493237729,7.75,0.1418850806451612,0.7676411290322581,0.6626918516291732,0.0003740081574157,25998.75,25940.099609375,0.9692963468646976,15,11.145000457763672,11.157500267028809,11.119999885559082,11.157500267028809,0,-0.0011209335426737,0.0013468323416314,0.0140001296997063,0.0375003814697265,0.7389200514887709,0.0,1.0
2025-12-04 09:31:00+05:30,25996.55078125,25998.599609375,25992.94921875,25997.05078125,0,-1.5326435035478207e-05,0.0002385667103756,5.650390625,0.08848945731075,0.6374006221914967,0.4996028045452975,0.000378703984791,25998.75,25940.099609375,0.962502913849945,16,11.147500038146973,11.157500267028809,11.11750030517578,11.145000457763672,0,0.0002242530302273,0.0006729956234588,0.0149997711181644,0.0399999618530291,0.7843096922824246,0.0,1.0
2025-12-04 09:32:00+05:30,25983.849609375,25995.94921875,25979.349609375,25995.94921875,0,-0.0004886908154737,-0.0004809523791299,16.599609375,0.7289092834451112,0.2710907165548888,1.401434578283453,0.0004297682883685,25998.75,25940.099609375,0.7459455859335975,17,11.085000038146973,11.147500038146973,11.082500457763672,11.147500038146973,0,-0.0056224144319256,-0.0024777714944255,-0.0420001983642581,0.0649995803833007,1.1981457456570814,1.0,0.0
2025-12-04 09:33:00+05:30,25992.099609375,25992.150390625,25982.19921875,25983.5,0,0.0003174545224584,-0.0001865627280505,9.951171875,0.8641805691854759,0.9948969578017663,0.9789793251863808,0.000301674745992,25998.75,25940.099609375,0.8866096107096474,18,11.140000343322754,11.140000343322754,11.079999923706056,11.085000038146973,0,0.0049494188084667,0.0035971226331261,0.0050001144409179,0.0600004196166974,1.0958949445825246,1.0,0.0
