datetime,close,high,low,open,volume,ret_1,ret_3,range,body_ratio,close_pos,range_exp_10,rv_10,high_30,low_30,range_pos_30,minutes_from_open,close_vix,high_vix,low_vix,open_vix,volume_vix,vix_ret_1,vix_ret_5,vix_mom_5,vix_range,vix_range_exp_10,y_call,y_put
2026-01-12 09:24:00+05:30,25559.80078125,25580.0,25556.099609375,25576.80078125,0,-0.0007019976206485,-0.0011202119523483,23.900390625,0.7112854457791943,0.154858216883223,1.138378529233918,0.0005633829074182,25699.55078125,25556.099609375,0.0258009176685228,9,11.795000076293944,11.797499656677246,11.739999771118164,11.75,0,0.0042481109608905,0.011940469751342,0.0560001373291001,0.057499885559082,0.3764315267725079,0.0,0.0
2026-01-12 09:25:00+05:30,25549.099609375,25566.05078125,25549.099609375,25558.849609375,0,-0.0004187596269765,-0.0015566032807886,16.951171875,0.5751814725198756,0.0,0.9308636149126946,0.0005311647771308,25699.55078125,25549.099609375,0.0,10,11.8125,11.8125,11.772500038146973,11.795000076293944,0,0.0014825734918936,0.0123511332121119,0.0444999694824215,0.0399999618530273,0.7207208755255908,0.0,0.0
2026-01-12 09:26:00+05:30,25553.69921875,25558.400390625,25550.05078125,25552.19921875,0,0.0001800139911276,-0.0009407432564974,8.349609375,0.1796491228070175,0.4369590643274854,0.5734560283307399,0.0003498419664584,25699.55078125,25549.099609375,0.0305721073334112,11,11.8125,11.81999969482422,11.802499771118164,11.8149995803833,0,0.0,0.0063694320354383,0.0295000076293945,0.0174999237060564,0.3465337185806596,0.0,1.0
2026-01-12 09:27:00+05:30,25531.30078125,25554.349609375,25530.94921875,25553.55078125,0,-0.0008769086399259,-0.0011156542757748,23.400390625,0.9508388281445622,0.015023787663801,1.4857206631862203,0.0003972414217538,25699.55078125,25530.94921875,0.0020851675084565,12,11.899999618530272,11.899999618530272,11.807499885559082,11.8125,0,0.0073800752413424,0.0126851274710355,0.0869997024536122,0.0924997329711896,1.7050656409751077,1.0,0.0
2026-01-12 09:28:00+05:30,25535.599609375,25538.19921875,25529.400390625,25530.150390625,0,0.000168360644655,-0.000528534004143,8.798828125,0.6193118756936737,0.7045504994450611,0.5867795506349723,0.000367461351255,25699.55078125,25529.400390625,0.0364337614931643,13,11.925000190734863,11.927499771118164,11.8774995803833,11.899999618530272,0,0.002098684707739,0.0152094444018654,0.0760002136230486,0.0500001907348632,0.97087864063286,0.0,0.0
2026-01-12 09:29:00+05:30,25532.44921875,25541.25,25531.80078125,25536.30078125,0,-0.0001233801056155,-0.0008319281008862,9.44921875,0.4076064489458454,0.0686233980983877,0.6548279689234184,0.0003717731701427,25699.55078125,25529.400390625,0.0179184315346028,14,11.9375,11.9375,11.904999732971191,11.925000190734863,0,0.0010476530379061,0.012008986478881,0.0600000381469723,0.0325002670288085,0.6599047679905743,1.0,0.0
2026-01-12 09:30:00+05:30,25559.650390625,25560.44921875,25530.19921875,25532.349609375,0,0.001064789846296,0.0011097703853357,30.25,0.9025051652892562,0.973592458677686,1.9230673719238125,0.0005482128567493,25699.55078125,25529.400390625,0.1777838998128953,15,11.835000038146973,11.94499969482422,11.827500343322754,11.9375,0,-0.0086234596176675,0.00190295336932,-0.0469999313354492,0.1174993515014666,2.070476216083599,0.0,0.0
2026-01-12 09:31:00+05:30,25555.75,25579.150390625,25555.44921875,25560.94921875,0,-0.00015261117404,0.0007887985666406,23.701171875,0.2193654717758549,0.0126905644829007,1.3791653407282811,0.0005474113938184,25699.55078125,25529.400390625,0.1548607045697166,16,11.835000038146973,11.842499732971191,11.779999732971191,11.835000038146973,0,0.0,0.00190295336932,-0.0514999389648433,0.0625,1.141553227253318,0.0,0.0
2026-01-12 09:32:00+05:30,25549.599609375,25561.0,25548.25,25556.150390625,0,-0.0002406945927072,0.0006714840795489,12.75,0.5137867647058824,0.1058517156862745,0.7372022902056442,0.0005458752544083,25699.55078125,25529.400390625,0.1187139134726861,17,11.887499809265137,11.897500038146973,11.829999923706056,11.835000038146973,0,0.0044261656373336,-0.0010509562346886,0.0034997940063483,0.0675001144409161,1.1790427929615863,1.0,0.0
2026-01-12 09:33:00+05:30,25564.30078125,25565.19921875,25549.94921875,25551.30078125,0,0.0005752318710967,0.0001819261043493,15.25,0.8524590163934426,0.9410860655737704,0.8825191581707621,0.0005803573910582,25699.55078125,25529.400390625,0.2051149603406912,18,11.864999771118164,11.892499923706056,11.854999542236328,11.887499809265137,0,-0.0018945412292926,-0.0050441821717203,-0.0070001602172844,0.0375003814697283,0.6521807636363322,1.0,0.0
2026-01-12 09:34:00+05:30,25568.75,25576.44921875,25565.44921875,25565.55078125,0,0.0001740251634999,0.0005085624418894,11.0,0.2908380681818182,0.3000710227272727,0.6879282756598957,0.0005358507879431,25699.55078125,25529.400390625,0.2312637028364154,19,11.850000381469728,11.875,11.837499618530272,11.864999771118164,0,-0.0012649708245442,-0.0073568060341707,-0.0044996261596654,0.0375003814697283,0.6756821774692696,0.0,0.0
2026-01-12 09:35:00+05:30,25575.30078125,25577.94921875,25561.650390625,25569.099609375,0,0.0002561698256495,0.0010054268602461,16.298828125,0.3804673457159976,0.8375074895146795,1.0234868461396949,0.0005144231746503,25699.55078125,25529.400390625,0.2697636511817441,20,11.817500114440918,11.857500076293944,11.800000190734863,11.850000381469728,0,-0.0027464064034026,-0.0014797528199058,-0.0334999084472649,0.0574998855590802,1.0043644117205768,0.0,1.0
2026-01-12 09:36:00+05:30,25571.30078125,25575.5,25560.599609375,25575.5,0,-0.0001564131295514,0.000273781859598,14.900390625,0.2818193734434395,0.7181806265565605,0.8987030121688323,0.0005197638223638,25699.55078125,25529.400390625,0.2462550363304521,21,11.852499961853027,11.859999656677246,11.807499885559082,11.817500114440918,0,0.0029573192063863,0.0014775663864803,-0.0020000457763664,0.052499771118164,0.864193654730695,1.0,0.0
2026-01-12 09:37:00+05:30,25575.30078125,25586.900390625,25570.19921875,25570.94921875,0,0.0001564131295515,0.0002561698256495,16.701171875,0.2605543211320313,0.3054613495497603,1.049730539289704,0.0003996954370572,25699.55078125,25529.400390625,0.2697636511817441,22,11.797499656677246,11.852499961853027,11.792499542236328,11.852499961853027,0,-0.0046511970585705,-0.0075997963094238,-0.039000320434571,0.0600004196166992,1.0434841740030352,1.0,0.0
2026-01-12 09:38:00+05:30,25589.650390625,25597.099609375,25577.25,25577.25,0,0.0005609156042396,0.0005609156042396,19.849609375,0.6247171110892453,0.6247171110892453,1.1665920543636716,0.0004181296506061,25699.55078125,25529.400390625,0.3540985111975848,23,11.77750015258789,11.81999969482422,11.77750015258789,11.797499656677246,0,-0.0016966709691506,-0.007401926049282,-0.0414999008178718,0.0424995422363299,0.7488904610741577,0.0,0.0
