datetime,close,high,low,open,volume,ret_1,ret_3,range,body_ratio,close_pos,range_exp_10,rv_10,high_30,low_30,range_pos_30,minutes_from_open,close_vix,high_vix,low_vix,open_vix,volume_vix,vix_ret_1,vix_ret_5,vix_mom_5,vix_range,vix_range_exp_10,y_call,y_put
2025-12-08 09:24:00+05:30,26167.94921875,26177.900390625,26167.94921875,26171.099609375,0,-0.0002369477705438,0.0002254323533339,9.951171875,0.3165848871442591,0.0,0.5623744453519945,0.000361700493042,26178.400390625,26128.30078125,0.7913921484542513,9,10.720000267028809,10.755000114440918,10.712499618530272,10.737500190734863,0,-0.0023293388917937,-0.0011653476732024,-0.0459997177124016,0.0425004959106463,0.2664605854778635,0.0,1.0
2025-12-08 09:25:00+05:30,26161.150390625,26168.25,26154.599609375,26167.5,0,-0.0002598488494549,-0.0003171692377505,13.650390625,0.4651595364143654,0.4798969809700958,0.9118426031025352,0.0003632355635726,26178.400390625,26128.30078125,0.6556859381700518,10,10.74250030517578,10.800000190734863,10.734999656677246,10.744999885559082,0,0.0020966845232175,-0.0055697025608159,-0.0114997863769534,0.0650005340576171,0.8387149171596994,0.0,1.0
2025-12-08 09:26:00+05:30,26151.400390625,26163.69921875,26148.349609375,26160.599609375,0,-0.0003727594990987,-0.0008695561190975,15.349609375,0.5993128896806209,0.1987530220129787,1.0960031238669008,0.0003338757700049,26178.400390625,26128.30078125,0.4610736423531246,11,10.767499923706056,10.802499771118164,10.739999771118164,10.74250030517578,0,0.0023244657852751,-0.001160209849537,0.0159997940063494,0.0625,0.8865225201826678,0.0,1.0
2025-12-08 09:27:00+05:30,26133.5,26152.349609375,26133.349609375,26149.75,0,-0.0006847250808798,-0.0013173334294334,19.0,0.8552631578947368,0.0079152960526315,1.3144169706796378,0.000357856356865,26178.400390625,26128.30078125,0.1037776305017348,12,10.7475004196167,10.78499984741211,10.74250030517578,10.78499984741211,0,-0.001859122429062,-0.0032512658733888,0.003000259399414,0.0424995422363299,0.6093114004564164,1.0,0.0
2025-12-08 09:28:00+05:30,26143.900390625,26145.5,26132.19921875,26132.349609375,0,0.0003978924232842,-0.0006595921566941,13.30078125,0.8684287812041116,0.8797356828193833,0.8935600692804283,0.0003845996186996,26178.400390625,26128.30078125,0.3113718763401037,13,10.74250030517578,10.770000457763672,10.739999771118164,10.7475004196167,0,-0.0004653433562131,-0.000232654368576,-0.0014999389648462,0.0300006866455078,0.4838806433898996,0.0,0.0
2025-12-08 09:29:00+05:30,26140.599609375,26148.599609375,26138.400390625,26145.349609375,0,-0.000126262324566,-0.0004130949821615,10.19921875,0.465721945614707,0.2156261968594408,0.6959511688034757,0.0003793646729868,26178.400390625,26128.30078125,0.2454875053604148,14,10.75749969482422,10.75749969482422,10.737500190734863,10.74250030517578,0,0.0013952922866877,0.0034919768099052,0.0059995651245134,0.0199995040893572,0.3587349593384959,0.0,1.0
2025-12-08 09:30:00+05:30,26139.69921875,26140.75,26134.69921875,26139.599609375,0,-3.444473904208413e-05,0.0002371853596762,6.05078125,0.0164622336991607,0.8263395739186572,0.496362995481783,0.0003334632049151,26178.400390625,26128.30078125,0.2275154964718724,15,10.712499618530272,10.762499809265137,10.6899995803833,10.75749969482422,0,-0.0041919090478434,-0.0027966167611557,-0.0330003738403341,0.0725002288818359,1.3425945548820888,0.0,1.0
2025-12-08 09:31:00+05:30,26129.05078125,26139.849609375,26127.25,26139.05078125,0,-0.0004074494854886,-0.0005681565490966,12.599609375,0.7936753991629205,0.1429235777398853,0.9995661470761412,0.0003376116834352,26178.400390625,26127.25,0.0352056206804383,16,10.6850004196167,10.712499618530272,10.6850004196167,10.712499618530272,0,-0.0025703202714435,-0.0076914028178744,-0.0439996719360351,0.0274991989135724,0.6043780994420066,1.0,0.0
2025-12-08 09:32:00+05:30,26137.0,26137.0,26127.44921875,26128.55078125,0,0.000304182875594,-0.0001377113489366,9.55078125,0.8846625766871166,1.0,0.8076637211991081,0.0003405513008901,26178.400390625,26127.25,0.190614380083241,17,10.69499969482422,10.704999923706056,10.6850004196167,10.6850004196167,0,0.000935385957256,-0.0048968944315563,-0.0235002517700184,0.0199995040893572,0.454534617327015,0.0,0.0
2025-12-08 09:33:00+05:30,26143.599609375,26143.650390625,26132.849609375,26136.349609375,0,0.0002524687727135,0.000149202162819,10.80078125,0.67124773960217,0.9952983725135623,0.8966792061227138,0.000348456273086,26178.400390625,26127.25,0.3196380159608996,18,10.692500114440918,10.699999809265137,10.68000030517578,10.69499969482422,0,-0.0002337421780922,-0.0046652932534354,-0.0159997940063476,0.0199995040893572,0.4968830781114484,0.0,1.0
