Datetime,Open,High,Low,Close,Volume
2026-06-18 09:15:00+05:30,24077.150390625,24129.599609375,24063.150390625,24073.19921875,0
2026-06-18 09:16:00+05:30,24063.150390625,24078.25,24059.650390625,24078.25,0
2026-06-18 09:17:00+05:30,24076.400390625,24079.19921875,24060.69921875,24066.099609375,0
2026-06-18 09:18:00+05:30,24091.150390625,24092.849609375,24072.900390625,24079.599609375,0
2026-06-18 09:19:00+05:30,24082.650390625,24092.75,24081.55078125,24092.30078125,0
2026-06-18 09:20:00+05:30,24085.80078125,24088.599609375,24081.55078125,24085.099609375,0
2026-06-18 09:21:00+05:30,24081.099609375,24088.25,24080.099609375,24087.69921875,0
2026-06-18 09:22:00+05:30,24096.30078125,24099.75,24079.099609375,24082.150390625,0
2026-06-18 09:23:00+05:30,24092.900390625,24098.25,24091.150390625,24097.69921875,0
2026-06-18 09:24:00+05:30,24092.69921875,24098.599609375,24090.5,24094.099609375,0
2026-06-18 09:25:00+05:30,24088.19921875,24094.69921875,24083.94921875,24094.69921875,0
2026-06-18 09:26:00+05:30,24093.349609375,24093.349609375,24086.55078125,24089.19921875,0
2026-06-18 09:27:00+05:30,24091.30078125,24096.0,24090.849609375,24096.0,0
2026-06-18 09:28:00+05:30,24086.30078125,24094.75,24083.55078125,24094.55078125,0
2026-06-18 09:29:00+05:30,24090.25,24091.30078125,24085.0,24088.0,0
2026-06-18 09:30:00+05:30,24093.0,24100.900390625,24089.349609375,24092.19921875,0
2026-06-18 09:31:00+05:30,24084.849609375,24096.349609375,24084.650390625,24096.05078125,0
2026-06-18 09:32:00+05:30,24092.599609375,24093.5,24080.19921875,24087.400390625,0
2026-06-18 09:33:00+05:30,24088.69921875,24094.5,24087.55078125,24094.5,0
2026-06-18 09:34:00+05:30,24085.099609375,24091.849609375,24082.55078125,24091.25,0
2026-06-18 09:35:00+05:30,24075.599609375,24088.05078125,24073.349609375,24088.05078125,0
2026-06-18 09:36:00+05:30,24074.05078125,24078.400390625,24071.94921875,24077.650390625,0
2026-06-18 09:37:00+05:30,24076.150390625,24076.25,24066.849609375,24075.099609375,0
2026-06-18 09:38:00+05:30,24081.80078125,24083.849609375,24073.150390625,24079.69921875,0
2026-06-18 09:39:00+05:30,24085.650390625,24086.849609375,24077.900390625,24084.5,0
2026-06-18 09:40:00+05:30,24095.75,24097.849609375,24085.75,24088.44921875,0
2026-06-18 09:41:00+05:30,24104.19921875,24104.30078125,24093.25,24097.599609375,0
2026-06-18 09:42:00+05:30,24118.25,24119.650390625,24102.44921875,24106.400390625,0
2026-06-18 09:43:00+05:30,24114.400390625,24121.05078125,24113.599609375,24120.55078125,0
2026-06-18 09:44:00+05:30,24108.900390625,24118.25,24108.44921875,24117.44921875,0
2026-06-18 09:45:00+05:30,24113.80078125,24119.05078125,24107.400390625,24112.0,0
2026-06-18 09:46:00+05:30,24120.05078125,24121.599609375,24111.650390625,24116.0,0
2026-06-18 09:47:00+05:30,24127.80078125,24129.94921875,24119.25,24122.30078125,0
2026-06-18 09:48:00+05:30,24124.94921875,24136.80078125,24124.94921875,24130.0,0
2026-06-18 09:49:00+05:30,24126.69921875,24129.69921875,24120.0,24127.849609375,0
2026-06-18 09:50:00+05:30,24131.849609375,24132.05078125,24125.30078125,24128.55078125,0
2026-06-18 09:51:00+05:30,24129.400390625,24133.69921875,24126.30078125,24133.55078125,0
2026-06-18 09:52:00+05:30,24123.349609375,24132.44921875,24122.25,24131.30078125,0
2026-06-18 09:53:00+05:30,24131.900390625,24134.099609375,24121.849609375,24126.099609375,0
2026-06-18 09:54:00+05:30,24135.150390625,24139.05078125,24131.099609375,24134.900390625,0
2026-06-18 09:55:00+05:30,24132.650390625,24139.400390625,24132.099609375,24137.400390625,0
2026-06-18 09:56:00+05:30,24130.94921875,24134.80078125,24125.150390625,24133.80078125,0
2026-06-18 09:57:00+05:30,24133.400390625,24135.900390625,24130.80078125,24134.599609375,0
2026-06-18 09:58:00+05:30,24127.80078125,24135.75,24126.75,24135.599609375,0
2026-06-18 09:59:00+05:30,24123.19921875,24133.25,24121.75,24131.099609375,0
2026-06-18 10:00:00+05:30,24119.0,24131.150390625,24119.0,24126.0,0
2026-06-18 10:01:00+05:30,24119.55078125,24123.94921875,24117.94921875,24121.44921875,0
2026-06-18 10:02:00+05:30,24121.849609375,24123.5,24113.650390625,24121.05078125,0
2026-06-18 10:03:00+05:30,24119.44921875,24124.25,24118.849609375,24124.0,0
2026-06-18 10:04:00+05:30,24116.05078125,24122.349609375,24114.400390625,24122.19921875,0
2026-06-18 10:05:00+05:30,24117.150390625,24118.80078125,24114.30078125,24117.650390625,0
2026-06-18 10:06:00+05:30,24116.05078125,24119.25,24114.099609375,24118.75,0
2026-06-18 10:07:00+05:30,24114.05078125,24118.5,24113.150390625,24118.349609375,0
2026-06-18 10:08:00+05:30,24118.94921875,24120.69921875,24114.55078125,24116.0,0
2026-06-18 10:09:00+05:30,24126.94921875,24127.80078125,24117.94921875,24120.650390625,0
2026-06-18 10:10:00+05:30,24124.44921875,24134.25,24120.5,24129.599609375,0
2026-06-18 10:11:00+05:30,24132.849609375,24133.94921875,24124.5,24127.19921875,0
2026-06-18 10:12:00+05:30,24132.349609375,24138.400390625,24130.19921875,24134.5,0
2026-06-18 10:13:00+05:30,24130.44921875,24134.69921875,24128.80078125,24134.650390625,0
2026-06-18 10:14:00+05:30,24125.599609375,24131.69921875,24125.19921875,24130.75,0
2026-06-18 10:15:00+05:30,24124.25,24129.900390625,24123.80078125,24127.400390625,0
2026-06-18 10:16:00+05:30,24125.05078125,24130.80078125,24120.05078125,24126.400390625,0
2026-06-18 10:17:00+05:30,24121.099609375,24126.94921875,24120.650390625,24126.94921875,0
2026-06-18 10:18:00+05:30,24111.099609375,24122.75,24108.099609375,24122.44921875,0
2026-06-18 10:19:00+05:30,24114.599609375,24115.400390625,24109.94921875,24113.75,0
2026-06-18 10:20:00+05:30,24110.5,24116.05078125,24110.5,24116.05078125,0
2026-06-18 10:21:00+05:30,24112.75,24115.400390625,24106.80078125,24112.150390625,0
2026-06-18 10:22:00+05:30,24112.650390625,24114.80078125,24110.0,24114.55078125,0
2026-06-18 10:23:00+05:30,24115.099609375,24116.05078125,24111.80078125,24114.69921875,0
2026-06-18 10:24:00+05:30,24115.44921875,24116.80078125,24112.25,24116.80078125,0
2026-06-18 10:25:00+05:30,24111.150390625,24116.900390625,24109.650390625,24116.900390625,0
2026-06-18 10:26:00+05:30,24110.900390625,24113.94921875,24107.099609375,24113.94921875,0
2026-06-18 10:27:00+05:30,24109.44921875,24112.650390625,24108.349609375,24112.650390625,0
2026-06-18 10:28:00+05:30,24109.150390625,24111.25,24103.69921875,24110.75,0
2026-06-18 10:29:00+05:30,24109.25,24112.5,24106.650390625,24111.69921875,0
2026-06-18 10:30:00+05:30,24101.44921875,24111.599609375,24101.44921875,24111.599609375,0
2026-06-18 10:31:00+05:30,24108.30078125,24110.0,24100.099609375,24103.44921875,0
2026-06-18 10:32:00+05:30,24108.599609375,24110.650390625,24105.5,24110.25,0
2026-06-18 10:33:00+05:30,24111.05078125,24111.349609375,24107.80078125,24111.19921875,0
2026-06-18 10:34:00+05:30,24111.599609375,24113.94921875,24108.94921875,24112.19921875,0
2026-06-18 10:35:00+05:30,24111.349609375,24114.19921875,24106.5,24112.900390625,0
2026-06-18 10:36:00+05:30,24107.25,24113.25,24105.19921875,24113.25,0
2026-06-18 10:37:00+05:30,24105.0,24110.25,24104.55078125,24109.900390625,0
2026-06-18 10:38:00+05:30,24095.44921875,24106.75,24095.44921875,24106.44921875,0
2026-06-18 10:39:00+05:30,24078.75,24097.44921875,24077.849609375,24097.349609375,0
2026-06-18 10:40:00+05:30,24070.400390625,24079.94921875,24059.55078125,24079.94921875,0
2026-06-18 10:41:00+05:30,24072.150390625,24073.650390625,24066.44921875,24073.30078125,0
2026-06-18 10:42:00+05:30,24069.0,24074.900390625,24066.80078125,24074.69921875,0
2026-06-18 10:43:00+05:30,24081.099609375,24081.55078125,24069.05078125,24070.80078125,0
2026-06-18 10:44:00+05:30,24076.349609375,24083.05078125,24074.69921875,24082.05078125,0
2026-06-18 10:45:00+05:30,24085.94921875,24087.05078125,24073.650390625,24078.349609375,0
2026-06-18 10:46:00+05:30,24083.0,24091.900390625,24083.0,24088.349609375,0
2026-06-18 10:47:00+05:30,24084.349609375,24087.69921875,24081.900390625,24085.25,0
2026-06-18 10:48:00+05:30,24081.150390625,24088.80078125,24079.900390625,24086.44921875,0
2026-06-18 10:49:00+05:30,24075.099609375,24083.80078125,24072.80078125,24083.55078125,0
2026-06-18 10:50:00+05:30,24070.5,24076.55078125,24067.099609375,24076.55078125,0
2026-06-18 10:51:00+05:30,24080.0,24084.900390625,24069.75,24072.30078125,0
2026-06-18 10:52:00+05:30,24082.099609375,24083.25,24074.900390625,24082.150390625,0
2026-06-18 10:53:00+05:30,24082.849609375,24084.19921875,24078.599609375,24083.80078125,0
2026-06-18 10:54:00+05:30,24083.150390625,24085.599609375,24078.94921875,24084.0,0
2026-06-18 10:55:00+05:30,24086.69921875,24086.80078125,24081.69921875,24085.099609375,0
2026-06-18 10:56:00+05:30,24085.75,24092.55078125,24085.75,24088.900390625,0
2026-06-18 10:57:00+05:30,24084.400390625,24087.44921875,24083.80078125,24087.44921875,0
2026-06-18 10:58:00+05:30,24085.849609375,24086.349609375,24082.05078125,24085.849609375,0
2026-06-18 10:59:00+05:30,24092.55078125,24093.900390625,24085.150390625,24087.69921875,0
2026-06-18 11:00:00+05:30,24082.650390625,24093.849609375,24081.44921875,24093.849609375,0
2026-06-18 11:01:00+05:30,24082.150390625,24085.150390625,24080.25,24085.150390625,0
2026-06-18 11:02:00+05:30,24084.55078125,24086.150390625,24081.80078125,24083.900390625,0
2026-06-18 11:03:00+05:30,24084.55078125,24086.75,24081.69921875,24086.150390625,0
2026-06-18 11:04:00+05:30,24082.900390625,24086.94921875,24082.900390625,24086.94921875,0
2026-06-18 11:05:00+05:30,24075.94921875,24085.349609375,24075.94921875,24085.099609375,0
2026-06-18 11:06:00+05:30,24080.900390625,24081.849609375,24073.150390625,24078.900390625,0
2026-06-18 11:07:00+05:30,24075.30078125,24082.55078125,24074.650390625,24082.55078125,0
2026-06-18 11:08:00+05:30,24077.099609375,24079.19921875,24073.05078125,24077.05078125,0
2026-06-18 11:09:00+05:30,24077.94921875,24080.44921875,24076.349609375,24078.19921875,0
2026-06-18 11:10:00+05:30,24078.55078125,24081.150390625,24076.80078125,24079.69921875,0
2026-06-18 11:11:00+05:30,24078.849609375,24080.900390625,24076.55078125,24080.5,0
2026-06-18 11:12:00+05:30,24068.30078125,24080.849609375,24068.05078125,24080.80078125,0
2026-06-18 11:13:00+05:30,24059.900390625,24071.849609375,24059.900390625,24071.849609375,0
2026-06-18 11:14:00+05:30,24064.650390625,24074.150390625,24060.30078125,24061.94921875,0
2026-06-18 11:15:00+05:30,24053.19921875,24066.349609375,24053.19921875,24066.19921875,0
2026-06-18 11:16:00+05:30,24052.0,24058.80078125,24048.849609375,24054.69921875,0
2026-06-18 11:17:00+05:30,24051.849609375,24054.599609375,24050.44921875,24053.599609375,0
2026-06-18 11:18:00+05:30,24053.19921875,24056.900390625,24052.599609375,24054.44921875,0
2026-06-18 11:19:00+05:30,24048.30078125,24056.25,24048.19921875,24054.900390625,0
2026-06-18 11:20:00+05:30,24041.349609375,24049.75,24037.19921875,24049.75,0
2026-06-18 11:21:00+05:30,24045.19921875,24048.150390625,24042.25,24042.80078125,0
2026-06-18 11:22:00+05:30,24043.19921875,24051.349609375,24043.19921875,24047.150390625,0
2026-06-18 11:23:00+05:30,24053.150390625,24053.150390625,24044.650390625,24045.400390625,0
2026-06-18 11:24:00+05:30,24050.5,24056.55078125,24049.69921875,24055.349609375,0
2026-06-18 11:25:00+05:30,24050.5,24054.349609375,24050.400390625,24052.55078125,0
2026-06-18 11:26:00+05:30,24045.19921875,24052.69921875,24044.400390625,24052.349609375,0
2026-06-18 11:27:00+05:30,24052.099609375,24053.44921875,24045.94921875,24047.94921875,0
2026-06-18 11:28:00+05:30,24053.25,24054.25,24049.349609375,24053.400390625,0
2026-06-18 11:29:00+05:30,24054.94921875,24057.650390625,24052.5,24054.80078125,0
2026-06-18 11:30:00+05:30,24055.150390625,24057.849609375,24052.849609375,24057.5,0
2026-06-18 11:31:00+05:30,24052.900390625,24056.650390625,24049.69921875,24056.650390625,0
2026-06-18 11:32:00+05:30,24057.69921875,24058.849609375,24052.150390625,24054.30078125,0
2026-06-18 11:33:00+05:30,24060.349609375,24063.30078125,24056.0,24059.25,0
2026-06-18 11:34:00+05:30,24061.400390625,24063.80078125,24054.849609375,24061.25,0
2026-06-18 11:35:00+05:30,24060.599609375,24062.849609375,24056.150390625,24062.650390625,0
2026-06-18 11:36:00+05:30,24063.150390625,24064.25,24060.5,24062.44921875,0
2026-06-18 11:37:00+05:30,24053.5,24065.5,24052.849609375,24064.599609375,0
2026-06-18 11:38:00+05:30,24048.80078125,24054.75,24047.30078125,24054.75,0
2026-06-18 11:39:00+05:30,24053.099609375,24054.19921875,24048.650390625,24050.69921875,0
2026-06-18 11:40:00+05:30,24052.30078125,24054.69921875,24049.80078125,24054.69921875,0
2026-06-18 11:41:00+05:30,24056.849609375,24056.849609375,24051.80078125,24054.900390625,0
2026-06-18 11:42:00+05:30,24054.30078125,24058.650390625,24054.30078125,24058.349609375,0
2026-06-18 11:43:00+05:30,24056.150390625,24058.30078125,24049.05078125,24057.349609375,0
2026-06-18 11:44:00+05:30,24062.849609375,24064.900390625,24056.05078125,24057.80078125,0
2026-06-18 11:45:00+05:30,24070.69921875,24071.849609375,24061.19921875,24064.599609375,0
2026-06-18 11:46:00+05:30,24066.0,24075.349609375,24064.69921875,24072.5,0
2026-06-18 11:47:00+05:30,24064.75,24069.599609375,24057.599609375,24067.19921875,0
2026-06-18 11:48:00+05:30,24063.900390625,24067.099609375,24061.25,24066.900390625,0
2026-06-18 11:49:00+05:30,24063.650390625,24068.55078125,24062.400390625,24065.599609375,0
2026-06-18 11:50:00+05:30,24053.849609375,24065.849609375,24051.30078125,24065.599609375,0
2026-06-18 11:51:00+05:30,24058.650390625,24060.05078125,24050.5,24057.80078125,0
2026-06-18 11:52:00+05:30,24061.80078125,24070.5,24058.69921875,24060.55078125,0
2026-06-18 11:53:00+05:30,24063.25,24065.69921875,24059.94921875,24064.400390625,0
2026-06-18 11:54:00+05:30,24062.94921875,24065.099609375,24060.150390625,24065.099609375,0
2026-06-18 11:55:00+05:30,24064.30078125,24067.05078125,24062.25,24064.400390625,0
2026-06-18 11:56:00+05:30,24066.05078125,24069.94921875,24063.69921875,24066.150390625,0
2026-06-18 11:57:00+05:30,24069.25,24071.55078125,24064.80078125,24068.25,0
2026-06-18 11:58:00+05:30,24068.05078125,24073.30078125,24066.75,24070.69921875,0
2026-06-18 11:59:00+05:30,24071.94921875,24072.349609375,24062.55078125,24068.94921875,0
2026-06-18 12:00:00+05:30,24080.69921875,24081.30078125,24071.05078125,24072.69921875,0
2026-06-18 12:01:00+05:30,24085.599609375,24085.69921875,24080.099609375,24082.599609375,0
2026-06-18 12:02:00+05:30,24087.55078125,24090.849609375,24083.400390625,24086.099609375,0
2026-06-18 12:03:00+05:30,24086.94921875,24090.94921875,24085.0,24089.30078125,0
2026-06-18 12:04:00+05:30,24088.150390625,24090.69921875,24083.0,24089.05078125,0
2026-06-18 12:05:00+05:30,24087.44921875,24090.650390625,24086.400390625,24089.0,0
2026-06-18 12:06:00+05:30,24087.94921875,24090.80078125,24086.099609375,24088.599609375,0
2026-06-18 12:07:00+05:30,24096.25,24099.650390625,24087.80078125,24089.05078125,0
