Datetime,Open,High,Low,Close,Volume
2026-05-20 09:15:00+05:30,23421.19921875,23465.0,23403.75,23457.25,0
2026-05-20 09:16:00+05:30,23451.650390625,23451.75,23417.55078125,23422.400390625,0
2026-05-20 09:17:00+05:30,23454.599609375,23456.94921875,23446.25,23449.19921875,0
2026-05-20 09:18:00+05:30,23460.25,23465.599609375,23452.69921875,23454.69921875,0
2026-05-20 09:19:00+05:30,23460.650390625,23467.099609375,23455.849609375,23458.900390625,0
2026-05-20 09:20:00+05:30,23444.349609375,23463.150390625,23442.44921875,23459.900390625,0
2026-05-20 09:21:00+05:30,23456.19921875,23461.05078125,23443.25,23443.599609375,0
2026-05-20 09:22:00+05:30,23457.150390625,23462.099609375,23449.94921875,23455.44921875,0
2026-05-20 09:23:00+05:30,23464.69921875,23464.849609375,23453.150390625,23457.099609375,0
2026-05-20 09:24:00+05:30,23458.69921875,23464.44921875,23450.400390625,23462.5,0
2026-05-20 09:25:00+05:30,23474.44921875,23475.25,23453.75,23458.400390625,0
2026-05-20 09:26:00+05:30,23461.69921875,23478.44921875,23458.0,23474.400390625,0
2026-05-20 09:27:00+05:30,23474.69921875,23478.25,23461.400390625,23461.400390625,0
2026-05-20 09:28:00+05:30,23470.25,23476.099609375,23456.900390625,23474.19921875,0
2026-05-20 09:29:00+05:30,23477.55078125,23480.900390625,23467.05078125,23470.75,0
2026-05-20 09:30:00+05:30,23489.05078125,23489.25,23473.5,23476.94921875,0
2026-05-20 09:31:00+05:30,23497.05078125,23497.599609375,23488.099609375,23488.099609375,0
2026-05-20 09:32:00+05:30,23512.849609375,23519.80078125,23496.69921875,23496.849609375,0
2026-05-20 09:33:00+05:30,23508.05078125,23516.44921875,23508.05078125,23512.900390625,0
2026-05-20 09:34:00+05:30,23520.150390625,23524.900390625,23507.849609375,23507.849609375,0
2026-05-20 09:35:00+05:30,23514.44921875,23524.599609375,23513.599609375,23521.650390625,0
2026-05-20 09:36:00+05:30,23515.25,23517.0,23506.099609375,23514.55078125,0
2026-05-20 09:37:00+05:30,23523.19921875,23526.05078125,23513.94921875,23514.69921875,0
2026-05-20 09:38:00+05:30,23527.55078125,23527.849609375,23522.349609375,23523.94921875,0
2026-05-20 09:39:00+05:30,23534.75,23535.599609375,23526.400390625,23527.400390625,0
2026-05-20 09:40:00+05:30,23522.650390625,23536.400390625,23521.69921875,23533.19921875,0
2026-05-20 09:41:00+05:30,23509.599609375,23523.349609375,23506.25,23522.5,0
2026-05-20 09:42:00+05:30,23502.0,23512.650390625,23502.0,23509.55078125,0
2026-05-20 09:43:00+05:30,23510.650390625,23514.25,23498.55078125,23501.900390625,0
2026-05-20 09:44:00+05:30,23524.25,23524.80078125,23511.75,23511.75,0
2026-05-20 09:45:00+05:30,23528.30078125,23530.05078125,23517.05078125,23523.25,0
2026-05-20 09:46:00+05:30,23523.599609375,23536.44921875,23523.599609375,23528.25,0
2026-05-20 09:47:00+05:30,23512.349609375,23524.19921875,23511.94921875,23523.349609375,0
2026-05-20 09:48:00+05:30,23523.900390625,23524.44921875,23512.44921875,23512.44921875,0
2026-05-20 09:49:00+05:30,23522.400390625,23527.849609375,23520.80078125,23523.55078125,0
2026-05-20 09:50:00+05:30,23526.849609375,23526.849609375,23520.900390625,23522.25,0
2026-05-20 09:51:00+05:30,23535.69921875,23536.849609375,23522.25,23526.150390625,0
2026-05-20 09:52:00+05:30,23532.75,23541.44921875,23530.349609375,23535.400390625,0
2026-05-20 09:53:00+05:30,23527.80078125,23537.0,23527.099609375,23532.80078125,0
2026-05-20 09:54:00+05:30,23526.55078125,23529.099609375,23525.19921875,23526.55078125,0
2026-05-20 09:55:00+05:30,23518.19921875,23528.150390625,23516.5,23526.5,0
2026-05-20 09:56:00+05:30,23523.650390625,23524.150390625,23518.400390625,23518.400390625,0
2026-05-20 09:57:00+05:30,23535.150390625,23535.55078125,23523.849609375,23524.0,0
2026-05-20 09:58:00+05:30,23540.94921875,23544.75,23533.80078125,23534.650390625,0
2026-05-20 09:59:00+05:30,23541.900390625,23548.5,23540.94921875,23541.400390625,0
2026-05-20 10:00:00+05:30,23530.599609375,23546.650390625,23530.599609375,23541.80078125,0
2026-05-20 10:01:00+05:30,23531.30078125,23534.900390625,23525.849609375,23530.400390625,0
2026-05-20 10:02:00+05:30,23514.30078125,23531.69921875,23513.80078125,23530.150390625,0
