Datetime,close,high,low,open,volume,ret_1,ret_3,range,body_ratio,close_pos,range_exp_10,rv_10,high_30,low_30,range_pos_30,minutes_from_open,target_call,target_put
2026-01-09 09:24:00+05:30,25862.349609375,25873.5,25861.25,25872.05078125,0,-0.0003904377607363,-0.0009816557980171,12.25,0.7919323979591837,0.0897640306122449,0.5760628966632071,0.0006856962008497,25940.25,25861.25,0.0139191060126582,9,0.0,0.0
2026-01-09 09:25:00+05:30,25859.05078125,25862.400390625,25849.349609375,25862.30078125,0,-0.0001275614389617,-0.0006725918626819,13.05078125,0.2490272373540856,0.7433403172702784,0.6718481353750867,0.0006465317148651,25940.25,25849.349609375,0.1067231043595969,10,0.0,0.0
2026-01-09 09:26:00+05:30,25870.099609375,25870.099609375,25854.05078125,25860.25,0,0.0004271799636988,-9.081923599940914e-05,16.048828125,0.6137276378240234,1.0,0.8920952349933232,0.0006434321191242,25940.25,25849.349609375,0.2282718463290432,11,0.0,1.0
2026-01-09 09:27:00+05:30,25853.75,25872.25,25853.75,25870.55078125,0,-0.000632188440845,-0.000332569916108,18.5,0.9081503378378378,0.0,1.0888733058202762,0.0004912475977767,25940.25,25849.349609375,0.048408929760856,12,0.0,0.0
2026-01-09 09:28:00+05:30,25843.19921875,25855.80078125,25839.44921875,25853.349609375,0,-0.0004081781055142,-0.0006131865826604,16.3515625,0.6207596751075012,0.2293358815097945,0.9492816890229384,0.0004918445620992,25940.25,25839.44921875,0.0372020926177097,13,0.0,0.0
2026-01-09 09:29:00+05:30,25840.900390625,25849.44921875,25840.900390625,25843.55078125,0,-8.895688011940972e-05,-0.0011293234264787,8.548828125,0.3100297007082476,0.0,0.5143662964921558,0.0004299288132491,25940.25,25839.44921875,0.0143964347994574,14,0.0,0.0
2026-01-09 09:30:00+05:30,25858.44921875,25858.44921875,25838.30078125,25841.099609375,0,0.0006788800606423,0.0001817450750085,20.1484375,0.8610895696006204,1.0,1.2502878473863457,0.0005003417679218,25940.25,25838.30078125,0.1976320931836468,15,0.0,0.0
2026-01-09 09:31:00+05:30,25856.05078125,25873.099609375,25856.05078125,25859.05078125,0,-9.275686709601644e-05,0.0004971663134267,17.048828125,0.1759651735593997,0.0,1.1392586791960324,0.0004026693007062,25940.25,25838.30078125,0.1741062875972259,16,0.0,1.0
2026-01-09 09:32:00+05:30,25847.849609375,25856.69921875,25847.5,25856.150390625,0,-0.000317236103343,0.0002688870902031,9.19921875,0.902335456475584,0.038004246284501,0.63840169156117,0.0003939981362175,25940.25,25838.30078125,0.0936625924364918,17,0.0,1.0
2026-01-09 09:33:00+05:30,25821.55078125,25847.69921875,25821.55078125,25846.94921875,0,-0.0010179653797876,-0.0014279583502267,26.1484375,0.97131759784882,0.0,1.6623828149251878,0.0004880769886016,25940.25,25821.55078125,0.0,18,1.0,0.0
2026-01-09 09:34:00+05:30,25837.150390625,25840.75,25821.80078125,25822.400390625,0,0.0006039489764664,-0.0007312525066642,18.94921875,0.7783962069676356,0.8100391671820243,1.1554814506044184,0.0005425288505944,25940.25,25821.55078125,0.13142133149044,19,0.0,0.0
2026-01-09 09:35:00+05:30,25832.349609375,25838.0,25828.599609375,25836.05078125,0,-0.0001858265035974,-0.0005998429069187,9.400390625,0.3937253272387284,0.3989195927695824,0.5862648606509452,0.0005432002203804,25940.25,25821.55078125,0.0909764043834534,20,0.0,0.0
2026-01-09 09:36:00+05:30,25835.599609375,25848.599609375,25831.19921875,25831.55078125,0,0.0001258033288887,0.0005439258017576,17.400390625,0.2326860478168144,0.2528903356156695,1.0761221433057933,0.000518286588086,25940.25,25821.55078125,0.1183565340441636,21,0.0,0.0
2026-01-09 09:37:00+05:30,25832.75,25843.150390625,25827.349609375,25835.0,0,-0.000110303866852,-0.0001703270415608,15.80078125,0.1423980222496909,0.3417799752781211,0.993784241947768,0.0004878690321483,25940.25,25821.55078125,0.0943495573765096,22,0.0,1.0
2026-01-09 09:38:00+05:30,25823.900390625,25833.55078125,25821.900390625,25832.44921875,0,-0.0003426319513423,-0.0003271324893057,11.650390625,0.733780385582565,0.1716680637049455,0.7550728490234054,0.0004834087112079,25940.25,25821.55078125,0.0197946490275446,23,0.0,0.0
2026-01-09 09:39:00+05:30,25830.099609375,25830.099609375,25818.349609375,25824.400390625,0,0.0002400286049391,-0.0002129072132553,11.75,0.4850398936170212,1.0,0.7460502492621345,0.0004934218955373,25940.25,25818.349609375,0.0963901751237722,24,0.0,0.0
2026-01-09 09:40:00+05:30,25821.099609375,25832.05078125,25819.599609375,25830.900390625,0,-0.0003484914281648,-0.0004510947745681,12.451171875,0.7871372549019607,0.1204705882352941,0.831192875862159,0.0004295093972098,25940.25,25818.349609375,0.0225594026885424,25,1.0,0.0
2026-01-09 09:41:00+05:30,25825.849609375,25831.55078125,25819.75,25819.75,0,0.0001839411653639,7.547834213826595e-05,11.80078125,0.5168818272095332,0.5168818272095332,0.8163761653830564,0.0004419488192701,25940.25,25818.349609375,0.0615256436960248,26,1.0,0.0
2026-01-09 09:42:00+05:30,25827.150390625,25835.94921875,25823.0,25826.400390625,0,5.0366145249136915e-05,-0.0001141841175519,12.94921875,0.0579185520361991,0.3205128205128205,0.8731726590280522,0.0004387076322095,25940.25,25818.349609375,0.0721964975245541,27,1.0,0.0
