Datetime,close,high,low,open,volume,ret_1,ret_3,range,body_ratio,close_pos,range_exp_10,rv_10,high_30,low_30,range_pos_30,minutes_from_open,target_call,target_put
2026-01-12 09:24:00+05:30,25559.80078125,25580.0,25556.099609375,25576.80078125,0,-0.0007019976206485,-0.0011202119523483,23.900390625,0.7112854457791943,0.154858216883223,1.138378529233918,0.0005633829074182,25699.55078125,25556.099609375,0.0258009176685228,9,0.0,0.0
2026-01-12 09:25:00+05:30,25549.099609375,25566.05078125,25549.099609375,25558.849609375,0,-0.0004187596269765,-0.0015566032807886,16.951171875,0.5751814725198756,0.0,0.9308636149126946,0.0005311647771308,25699.55078125,25549.099609375,0.0,10,0.0,0.0
2026-01-12 09:26:00+05:30,25553.69921875,25558.400390625,25550.05078125,25552.19921875,0,0.0001800139911276,-0.0009407432564974,8.349609375,0.1796491228070175,0.4369590643274854,0.5734560283307399,0.0003498419664584,25699.55078125,25549.099609375,0.0305721073334112,11,0.0,0.0
2026-01-12 09:27:00+05:30,25531.30078125,25554.349609375,25530.94921875,25553.55078125,0,-0.0008769086399259,-0.0011156542757748,23.400390625,0.9508388281445622,0.015023787663801,1.4857206631862203,0.0003972414217538,25699.55078125,25530.94921875,0.0020851675084565,12,1.0,0.0
2026-01-12 09:28:00+05:30,25535.599609375,25538.19921875,25529.400390625,25530.150390625,0,0.000168360644655,-0.000528534004143,8.798828125,0.6193118756936737,0.7045504994450611,0.5867795506349723,0.000367461351255,25699.55078125,25529.400390625,0.0364337614931643,13,0.0,0.0
2026-01-12 09:29:00+05:30,25532.44921875,25541.25,25531.80078125,25536.30078125,0,-0.0001233801056155,-0.0008319281008862,9.44921875,0.4076064489458454,0.0686233980983877,0.6548279689234184,0.0003717731701427,25699.55078125,25529.400390625,0.0179184315346028,14,1.0,0.0
2026-01-12 09:30:00+05:30,25559.650390625,25560.44921875,25530.19921875,25532.349609375,0,0.001064789846296,0.0011097703853357,30.25,0.9025051652892562,0.973592458677686,1.9230673719238125,0.0005482128567493,25699.55078125,25529.400390625,0.1777838998128953,15,0.0,0.0
2026-01-12 09:31:00+05:30,25555.75,25579.150390625,25555.44921875,25560.94921875,0,-0.00015261117404,0.0007887985666406,23.701171875,0.2193654717758549,0.0126905644829007,1.3791653407282811,0.0005474113938184,25699.55078125,25529.400390625,0.1548607045697166,16,0.0,0.0
2026-01-12 09:32:00+05:30,25549.599609375,25561.0,25548.25,25556.150390625,0,-0.0002406945927072,0.0006714840795489,12.75,0.5137867647058824,0.1058517156862745,0.7372022902056442,0.0005458752544083,25699.55078125,25529.400390625,0.1187139134726861,17,1.0,0.0
2026-01-12 09:33:00+05:30,25564.30078125,25565.19921875,25549.94921875,25551.30078125,0,0.0005752318710967,0.0001819261043493,15.25,0.8524590163934426,0.9410860655737704,0.8825191581707621,0.0005803573910582,25699.55078125,25529.400390625,0.2051149603406912,18,1.0,0.0
2026-01-12 09:34:00+05:30,25568.75,25576.44921875,25565.44921875,25565.55078125,0,0.0001740251634999,0.0005085624418894,11.0,0.2908380681818182,0.3000710227272727,0.6879282756598957,0.0005358507879431,25699.55078125,25529.400390625,0.2312637028364154,19,0.0,0.0
