Datetime,close,high,low,open,volume,ret_1,ret_3,range,body_ratio,close_pos,range_exp_10,rv_10,high_30,low_30,range_pos_30,minutes_from_open,target_call,target_put
2025-12-12 09:24:00+05:30,25992.19921875,26002.25,25991.19921875,25997.0,0,-0.0002154861520167,-0.0007114988331918,11.05078125,0.4344291268999646,0.0904913396960056,0.8131296437348202,0.0002764064466192,26012.900390625,25964.900390625,0.5687255859375,9,0.0,0.0
2025-12-12 09:25:00+05:30,25980.55078125,25993.099609375,25978.05078125,25992.30078125,0,-0.0004482517355746,-0.0011328682407492,15.048828125,0.7807916937053861,0.1661258922777417,1.2274385484204993,0.0003050931134084,26012.900390625,25964.900390625,0.3260498046875,10,1.0,0.0
2025-12-12 09:26:00+05:30,25989.55078125,25990.400390625,25978.599609375,25980.349609375,0,0.0003463529921775,-0.0003173848954138,11.80078125,0.7797087057265806,0.9280039721946376,1.0747065101387407,0.0003002113858784,26012.900390625,25964.900390625,0.5135498046875,11,1.0,0.0
2025-12-12 09:27:00+05:30,26003.900390625,26003.94921875,25989.30078125,25989.80078125,0,0.0005519775824036,0.0004500788390064,14.6484375,0.9625333333333334,0.9966666666666668,1.2573555298496204,0.0003445770210512,26012.900390625,25964.900390625,0.8125,12,1.0,0.0
2025-12-12 09:28:00+05:30,26007.150390625,26008.849609375,26002.099609375,26003.849609375,0,0.0001249734414288,0.0010233040160099,6.75,0.4890046296296296,0.7482638888888888,0.6026680617316243,0.0003388871875862,26012.900390625,25964.900390625,0.8802083333333334,13,1.0,0.0
2025-12-12 09:29:00+05:30,26010.150390625,26010.900390625,26004.44921875,26007.0,0,0.0001153462389732,0.0007922972628055,6.451171875,0.4883439297608234,0.8837420526793823,0.6179144685149849,0.0003303058016231,26012.900390625,25964.900390625,0.9427083333333334,14,1.0,0.0
2025-12-12 09:30:00+05:30,26019.55078125,26021.55078125,26009.30078125,26009.30078125,0,0.0003613470965835,0.0006016667769855,12.25,0.8367346938775511,0.8367346938775511,1.1870020250193989,0.0003407699544833,26021.55078125,25964.900390625,0.9646957421134288,15,1.0,0.0
2025-12-12 09:31:00+05:30,26032.349609375,26034.099609375,26019.19921875,26019.19921875,0,0.0004917718003334,0.0009684651358903,14.900390625,0.882553414602176,0.882553414602176,1.325054277029961,0.0003689200976558,26034.099609375,25964.900390625,0.9747106971493084,16,0.0,0.0
2025-12-12 09:32:00+05:30,26035.599609375,26036.19921875,26031.05078125,26032.349609375,0,0.0001248368738536,0.0009779557707708,5.1484375,0.6312594840667678,0.883535660091047,0.4562211183994185,0.0003670046050129,26036.19921875,25964.900390625,0.9915901931242296,17,0.0,1.0
2025-12-12 09:33:00+05:30,26026.94921875,26036.69921875,26025.099609375,26035.400390625,0,-0.0003323076145641,0.0002843010596228,11.599609375,0.7285738339787843,0.1594544536117191,1.0578909868186677,0.0003454119758603,26036.69921875,25964.900390625,0.8642039117543049,18,0.0,0.0
