Datetime,close,high,low,open,volume,ret_1,ret_3,range,body_ratio,close_pos,range_exp_10,rv_10,high_30,low_30,range_pos_30,minutes_from_open,target_call,target_put
2025-12-31 09:24:00+05:30,26003.900390625,26008.94921875,26002.19921875,26008.599609375,0,-0.000194137724765,-0.0002210962311573,6.75,0.6961805555555556,0.2520254629629629,0.4861306476115456,0.0001405174559038,26026.849609375,25975.44921875,0.5535205380552495,9,0.0,0.0
2025-12-31 09:25:00+05:30,25987.349609375,26003.94921875,25986.19921875,26003.650390625,0,-0.0006366756640427,-0.0009000479779255,17.75,0.9183538732394366,0.0648107394366197,1.687243562371201,0.0002340608521404,26026.849609375,25975.44921875,0.2315233499259034,10,0.0,0.0
2025-12-31 09:26:00+05:30,25983.69921875,25988.599609375,25982.44921875,25985.30078125,0,-0.0001404778511619,-0.0009712912399697,6.150390625,0.2604001270244522,0.2032391235312797,0.6379918149033591,0.0002301694367966,26026.849609375,25975.44921875,0.1605046167876277,11,0.0,0.0
2025-12-31 09:27:00+05:30,26006.69921875,26006.69921875,25977.44921875,25983.650390625,0,0.0008847788126909,0.0001076252974863,29.25,0.7879941239316239,1.0,2.564603133829951,0.000388068874784,26026.849609375,25975.44921875,0.6079720332864689,12,1.0,0.0
2025-12-31 09:28:00+05:30,26015.25,26017.849609375,26005.75,26005.75,0,0.000328737444691,0.00107303840622,12.099609375,0.7851493139628732,0.7851493139628732,1.0870900380788602,0.0003916517451361,26026.849609375,25975.44921875,0.7743283808944789,13,0.0,0.0
2025-12-31 09:29:00+05:30,26016.30078125,26021.80078125,26010.44921875,26012.69921875,0,4.0390156909185777e-05,0.0012539064142911,11.3515625,0.3172746042670337,0.5154852030282174,0.980249953618593,0.0003910940924582,26026.849609375,25975.44921875,0.7947714405137364,14,0.0,0.0
2025-12-31 09:30:00+05:30,26012.44921875,26020.400390625,26009.55078125,26013.099609375,0,-0.00014805516208,0.00022107243952,10.849609375,0.0599459945994599,0.2671467146714671,0.9206165064633742,0.0003941889831549,26026.849609375,25975.44921875,0.7198388874111791,15,0.0,0.0
2025-12-31 09:31:00+05:30,26020.650390625,26023.900390625,26010.5,26010.5,0,0.0003152290370737,0.000207564031903,13.400390625,0.7574697565952485,0.7574697565952485,1.0802172715106668,0.0004034991958223,26026.849609375,25975.44921875,0.8793935478967968,16,0.0,1.0
2025-12-31 09:32:00+05:30,26013.900390625,26020.150390625,26011.05078125,26019.0,0,-0.0002594430022559,-9.226912726221628e-05,9.099609375,0.5604206911354368,0.31315732989912,0.7125705458605448,0.0004146269517142,26026.849609375,25975.44921875,0.7480715887069195,17,0.0,1.0
2025-12-31 09:33:00+05:30,26012.650390625,26014.30078125,26008.900390625,26012.19921875,0,-4.8052387923827616e-05,7.7336468940137e-06,5.400390625,0.0835443037974683,0.6943942133815552,0.442286774585706,0.0004142191094131,26026.849609375,25975.44921875,0.7237527073754607,18,0.0,1.0
