Datetime,Open,High,Low,Close,Volume
2026-04-17 09:15:00+05:30,24177.80078125,24177.80078125,24109.44921875,24173.599609375,0
2026-04-17 09:16:00+05:30,24148.75,24222.19921875,24143.150390625,24179.099609375,0
2026-04-17 09:17:00+05:30,24205.599609375,24210.80078125,24150.900390625,24150.900390625,0
2026-04-17 09:18:00+05:30,24212.75,24222.599609375,24204.650390625,24205.80078125,0
2026-04-17 09:19:00+05:30,24207.55078125,24218.94921875,24197.05078125,24215.0,0
2026-04-17 09:20:00+05:30,24220.44921875,24223.25,24208.94921875,24210.55078125,0
2026-04-17 09:21:00+05:30,24220.400390625,24224.849609375,24211.599609375,24220.55078125,0
2026-04-17 09:22:00+05:30,24223.80078125,24230.099609375,24219.44921875,24219.44921875,0
2026-04-17 09:23:00+05:30,24229.69921875,24232.599609375,24222.30078125,24223.69921875,0
2026-04-17 09:24:00+05:30,24196.900390625,24232.94921875,24195.099609375,24230.650390625,0
2026-04-17 09:25:00+05:30,24215.900390625,24215.900390625,24196.44921875,24196.80078125,0
2026-04-17 09:26:00+05:30,24228.69921875,24230.349609375,24216.099609375,24216.30078125,0
2026-04-17 09:27:00+05:30,24222.19921875,24229.80078125,24221.5,24228.94921875,0
2026-04-17 09:28:00+05:30,24231.94921875,24234.0,24221.19921875,24221.19921875,0
2026-04-17 09:29:00+05:30,24233.349609375,24234.150390625,24227.05078125,24232.25,0
2026-04-17 09:30:00+05:30,24208.900390625,24234.75,24208.150390625,24232.599609375,0
2026-04-17 09:31:00+05:30,24209.80078125,24210.650390625,24205.099609375,24208.69921875,0
2026-04-17 09:32:00+05:30,24209.75,24218.849609375,24208.94921875,24210.099609375,0
2026-04-17 09:33:00+05:30,24199.30078125,24213.650390625,24196.849609375,24209.69921875,0
2026-04-17 09:34:00+05:30,24196.55078125,24204.5,24192.5,24199.650390625,0
2026-04-17 09:35:00+05:30,24183.44921875,24195.25,24181.94921875,24195.05078125,0
2026-04-17 09:36:00+05:30,24178.099609375,24186.19921875,24177.0,24182.55078125,0
2026-04-17 09:37:00+05:30,24169.400390625,24180.349609375,24166.900390625,24177.150390625,0
2026-04-17 09:38:00+05:30,24213.900390625,24215.19921875,24171.099609375,24171.099609375,0
2026-04-17 09:39:00+05:30,24211.849609375,24222.0,24210.5,24214.5,0
2026-04-17 09:40:00+05:30,24221.150390625,24222.80078125,24211.099609375,24211.349609375,0
2026-04-17 09:41:00+05:30,24205.900390625,24223.44921875,24205.55078125,24221.0,0
2026-04-17 09:42:00+05:30,24188.349609375,24207.19921875,24187.400390625,24207.05078125,0
2026-04-17 09:43:00+05:30,24186.099609375,24190.44921875,24178.69921875,24187.19921875,0
2026-04-17 09:44:00+05:30,24191.349609375,24193.69921875,24184.849609375,24184.849609375,0
2026-04-17 09:45:00+05:30,24193.80078125,24200.30078125,24190.0,24192.75,0
2026-04-17 09:46:00+05:30,24199.30078125,24201.099609375,24193.400390625,24193.400390625,0
2026-04-17 09:47:00+05:30,24208.400390625,24208.400390625,24199.44921875,24199.44921875,0
2026-04-17 09:48:00+05:30,24212.94921875,24216.44921875,24207.150390625,24207.150390625,0
2026-04-17 09:49:00+05:30,24219.900390625,24220.349609375,24212.849609375,24212.849609375,0
2026-04-17 09:50:00+05:30,24222.80078125,24227.30078125,24219.94921875,24219.94921875,0
2026-04-17 09:51:00+05:30,24224.849609375,24227.69921875,24222.400390625,24222.400390625,0
2026-04-17 09:52:00+05:30,24229.900390625,24230.30078125,24223.650390625,24224.44921875,0
2026-04-17 09:53:00+05:30,24226.30078125,24231.94921875,24225.30078125,24229.69921875,0
2026-04-17 09:54:00+05:30,24223.0,24228.69921875,24219.19921875,24226.150390625,0
2026-04-17 09:55:00+05:30,24219.44921875,24228.5,24214.650390625,24223.69921875,0
2026-04-17 09:56:00+05:30,24232.900390625,24233.400390625,24218.0,24220.25,0
2026-04-17 09:57:00+05:30,24230.900390625,24237.75,24229.55078125,24233.55078125,0
2026-04-17 09:58:00+05:30,24223.099609375,24233.900390625,24222.75,24230.349609375,0
2026-04-17 09:59:00+05:30,24232.099609375,24234.349609375,24222.44921875,24222.75,0
2026-04-17 10:00:00+05:30,24234.849609375,24236.150390625,24230.69921875,24231.400390625,0
2026-04-17 10:01:00+05:30,24217.05078125,24238.900390625,24205.400390625,24235.650390625,0
2026-04-17 10:02:00+05:30,24230.05078125,24230.900390625,24218.849609375,24219.099609375,0
2026-04-17 10:03:00+05:30,24239.900390625,24241.94921875,24226.05078125,24231.19921875,0
2026-04-17 10:04:00+05:30,24255.30078125,24255.30078125,24240.349609375,24240.349609375,0
2026-04-17 10:05:00+05:30,24262.94921875,24265.55078125,24255.650390625,24255.650390625,0
2026-04-17 10:06:00+05:30,24274.650390625,24274.650390625,24263.400390625,24263.400390625,0
2026-04-17 10:07:00+05:30,24277.44921875,24278.55078125,24272.55078125,24274.69921875,0
2026-04-17 10:08:00+05:30,24265.0,24279.400390625,24264.0,24277.30078125,0
2026-04-17 10:09:00+05:30,24263.30078125,24266.900390625,24260.80078125,24264.94921875,0
2026-04-17 10:10:00+05:30,24257.400390625,24265.349609375,24255.150390625,24264.599609375,0
2026-04-17 10:11:00+05:30,24259.05078125,24260.599609375,24256.75,24257.94921875,0
2026-04-17 10:12:00+05:30,24265.19921875,24265.44921875,24258.849609375,24259.19921875,0
2026-04-17 10:13:00+05:30,24270.099609375,24271.55078125,24264.55078125,24264.55078125,0
2026-04-17 10:14:00+05:30,24272.94921875,24274.099609375,24268.849609375,24270.900390625,0
2026-04-17 10:15:00+05:30,24284.900390625,24285.650390625,24273.44921875,24273.44921875,0
2026-04-17 10:16:00+05:30,24286.0,24287.30078125,24283.30078125,24284.400390625,0
2026-04-17 10:17:00+05:30,24282.80078125,24289.150390625,24280.44921875,24285.19921875,0
2026-04-17 10:18:00+05:30,24284.599609375,24285.650390625,24281.55078125,24282.650390625,0
2026-04-17 10:19:00+05:30,24280.44921875,24286.30078125,24280.400390625,24285.25,0
2026-04-17 10:20:00+05:30,24281.94921875,24284.849609375,24280.0,24280.0,0
2026-04-17 10:21:00+05:30,24285.349609375,24286.400390625,24280.0,24282.150390625,0
2026-04-17 10:22:00+05:30,24290.19921875,24290.19921875,24285.19921875,24285.19921875,0
