Date,INRUSD_X,IndiaVIX_Daily_Return,Open_Close_5d,Open_Close_15d,Open_Close_30d,Open_Close_60d,High_Low_5d,High_Low_15d,High_Low_30d,High_Low_60d,RSI_Normalized,OBV_Normalized,Close_^NSEI,NSEI_Daily_Return,Close
2014-04-17,0.000829914014214,-0.0099486350276131,-0.0032067950636861,0.0254949636038659,0.0792139695878744,0.064343128900002,-0.0034298705717603,0.0248888775926192,0.0782585834292433,0.0649277936348744,0.2295897602681299,-0.4465585442040696,6779.39990234375,0.0155948198136584,
2014-04-21,0.0023275066683077,0.1147487508721405,0.0005478306455772,0.0294959997440569,0.0872733417489572,0.0826709321424687,0.0011768223634245,0.0306101048769269,0.0874351419342309,0.0826264777134173,0.262429900316222,-0.4451492377391598,6817.64990234375,0.0056420923018238,
2014-04-22,-0.0054562561747005,-0.0302413763880551,0.0076544349801253,0.0289252537387461,0.0775177485185119,0.0853553552938979,0.0082578976537963,0.0279354500323094,0.0808140185674555,0.0871219110739756,0.2581813069376929,-0.4465951004540539,6815.35009765625,-0.0003373310041498,
2014-04-23,-0.0045755051857452,-0.0665666990982672,0.0102211705573249,0.0220735438552099,0.0720349217692286,0.0815342882901426,0.0116228061387517,0.025171596668065,0.0734369803921732,0.0834759043316411,0.2806588136643247,-0.4442882750240137,6840.7998046875,0.0037341745716044,
2014-04-25,-0.0017997163546112,-0.0144554727825999,0.0176085896668303,0.0157290683191551,0.0539348795082277,0.0783167144756087,0.0170645450176623,0.0186859382529445,0.0533805824712705,0.0795495729828483,0.17376506520394,-0.4462333196352442,6782.75,-0.0084858212993929,
2014-04-28,0.0079487625233622,0.0231420820537893,0.0048200689848525,0.0066354164919635,0.0392088082091826,0.0685153966618496,0.0051308970264929,0.009610120117397,0.037319256279747,0.0682252055466776,0.1374955363869732,-0.4477233019621882,6761.25,-0.0031698057572518,
2014-04-29,-8.245136724693847e-05,-0.0108314800636795,-0.0090138020580737,-0.0019170699460009,0.03333524915225,0.0728692677486704,-0.0091093748772558,9.268115391369848e-05,0.0330280075035505,0.0708991804972669,0.0646321979761413,-0.4491792491598365,6715.25,-0.006803475688667,
2014-04-30,0.0037240592822254,-0.0148147856932508,-0.0159037928138691,-0.0064257359679166,0.0312692247330752,0.089205228310315,-0.0151932347302893,-0.002723849556616,0.0309588028549587,0.0907677630996386,0.0364603548845086,-0.4512100118744784,6696.39990234375,-0.0028070582117195,
2014-05-02,-0.000332587195796,0.0807453811174356,-0.0189767900727751,-0.0023407060668441,0.0323376780775883,0.0935422205079716,-0.0186517808337776,1.1164246946471224e-05,0.0298394552713578,0.0961341095151013,0.0339912656163994,-0.4526508323479953,6694.7998046875,-0.0002389489396668,
2014-05-05,0.0019993236263975,0.0341801937833821,-0.0188839582195887,-0.000619883400071,0.0331661550027013,0.0895470737913486,-0.0162138134053918,0.0034353874033945,0.0363172069807384,0.0929337757781805,0.0409463329388319,-0.4513272439864969,6699.35009765625,0.0006796757336289,
2014-05-06,-0.0014972833022559,-0.0269084002895109,-0.0077733793348674,-0.0061879828243708,0.0295384129286033,0.1065712511272252,-0.0067372933537074,-0.0050652069609252,0.0285138378911191,0.1102592042371657,0.0659378316997773,-0.4502141692024939,6715.2998046875,0.0023807842251488,
2014-05-07,0.0022008685240533,0.0102194213378361,-0.0091291764581826,-0.0175227534805539,0.0235252739380522,0.0976729776617921,-0.0093933056597126,-0.0172619647018652,0.024100933711757,0.0983501864188201,-0.0372994408045862,-0.4516524685553222,6652.5498046875,-0.0093443333618847,
2014-05-08,0.0014693115316934,0.0205295630520301,-0.0068249540463329,-0.0151389141072846,0.0260401879391081,0.1052311188274965,-0.0081863817606193,-0.0151893805999445,0.0253945023172781,0.1042023467421033,-0.0247321081750829,-0.4503717392455294,6659.85009765625,0.0010973676534682,
2014-05-09,-0.0006674264969099,0.0994169073837081,0.0080717437498833,-0.000950079526472,0.0387864227157301,0.1309327285459471,0.0071757668870169,-0.0001219877306841,0.0395814998138439,0.1315695159457575,0.2167195136495384,-0.4482741668326405,6858.7998046875,0.0298730007603722,
2014-05-12,0.0013366375316745,-0.0161760971933497,0.0371160527870675,0.0354484858911015,0.0598480145367152,0.1539081967987841,0.0343813811445254,0.0349751680489374,0.0596053813945389,0.1578677541741389,0.3223492097128518,-0.4462862631697042,7014.25,0.0226643435789248,
2014-05-13,0.0072366797268399,-0.1361185834167391,0.05613885141498,0.052980173966308,0.0798258651771712,0.1760598206205395,0.0590650222252064,0.0573271339239283,0.0836428195355158,0.1852668816980542,0.3695519892826954,-0.4433592420502762,7108.75,0.0134725736892753,
2014-05-14,0.0018546374624814,0.011544428726754,0.0643357872592584,0.045113148627669,0.0759398057921014,0.1713141901608081,0.0644755704794275,0.0448710031923633,0.0768546141829413,0.1744138345083044,0.3695519892826954,-0.4433592420502762,7108.75,0.0,
2014-05-15,-0.0015151438154845,0.1341765124769554,0.0678707182828823,0.0437152645706926,0.0739049934294024,0.1738542176708586,0.068143868049912,0.0433039272495741,0.0724490919777667,0.1735981395036527,0.3766878837636812,-0.4410045153271532,7123.14990234375,0.0020256588491296,
2014-05-16,0.0011797662617829,-0.3394071086991592,0.0710615009379926,0.0592174649676275,0.0825981481327946,0.192667559068222,0.0865641218873627,0.0739492702252091,0.100982288097281,0.2108799914375447,0.4135914167705664,-0.4360479920534276,7203.0,0.0112099420552664,
2014-05-19,0.0131488997439908,-0.1506793584524359,0.0477566450129334,0.0661250727219024,0.0828942268275094,0.1948378332170879,0.0433409475659023,0.0617143010531402,0.0815534289248871,0.1888255008489616,0.437982552929686,-0.4320621002448008,7263.5498046875,0.0084061925152714,
2014-05-20,0.003289529298877,-0.0678623206729326,0.0279587839177164,0.0772279062991014,0.0843757621141618,0.2065408720691521,0.0254117137298535,0.078661129189657,0.0890271922071366,0.2081709567379297,0.4426376580536882,-0.4288438896858432,7275.5,0.0016452279716989,
2014-05-21,-0.0036700229994776,-0.06864273147407,0.0215881722131392,0.0773865806403768,0.0753211552064063,0.2034153032594969,0.0190323660490909,0.0745458112163559,0.0746454013620725,0.2037081718840836,0.4032401866706817,-0.4314040877450845,7252.89990234375,-0.0031063291397498,
2014-05-22,-0.0017891207577945,-0.0039084140380009,0.0233166997991538,0.0853118346268271,0.0783379073346599,0.1941197381844754,0.0240672778594832,0.084896499940241,0.0819414050899043,0.1940614905214603,0.4144115800009714,-0.4283673978757037,7276.39990234375,0.0032400833206598,
2014-05-23,0.0070352896987522,-0.0078474993526347,0.0138462744686316,0.0946567520958054,0.0920944823950631,0.1944517070646325,-0.0013100451627303,0.0929273903304082,0.0929395920416884,0.1944310876274886,0.4530104313203053,-0.4250949832219418,7367.10009765625,0.0124649822068307,
2014-05-26,-0.0024306791833473,0.1209039151076876,0.0170146559933246,0.1051341308338316,0.1044490765312757,0.2102695633294413,0.0199107264785933,0.1007003542590248,0.1044816863909581,0.209364248877993,0.4384940905502411,-0.4285388340825264,7359.0498046875,-0.0010927356574551,
2014-05-27,-0.0039216100201004,-0.0372983752735324,0.0065578985264704,0.0927869047412226,0.0860247581439865,0.1971134520563653,0.0031743706812215,0.0894249750972151,0.0839068121299468,0.1940102881900827,0.3649825324119032,-0.4306641388229896,7318.0,-0.0055781392675657,
2014-05-28,-0.006572018271301,-0.0806283185743498,0.0087315721743732,0.0968068021664518,0.0775877269562945,0.1888164442725699,0.010590698742277,0.0962231614141437,0.0773001958964456,0.1886526204781933,0.3715551164262961,-0.4284505948584265,7329.64990234375,0.0015919516731006,
2014-05-29,0.0035355440334738,-0.0495443598145961,-0.0009679911276139,0.091712147639678,0.0751848112066819,0.1730246055256634,-0.001913875501928,0.0917576883336686,0.0751745652826529,0.1739910658769246,0.2179731098935473,-0.4314898058484958,7235.64990234375,-0.0128246234475595,
2014-05-30,-0.0011883888329363,-0.0209706632876084,-0.0128666314626944,0.0719199439802409,0.0709015347874482,0.1642560267632875,-0.0193493454075213,0.0641439121020814,0.0640140996011229,0.1560806597512858,0.2094926686883532,-0.4354252752433512,7229.9501953125,-0.0007877256512097,
2014-06-02,-0.0048658490507249,0.0097919122348826,-0.0109042590601534,0.0539644613903447,0.0913259057296627,0.1696186725578714,-0.0111655825447032,0.0522331641277742,0.0890351958698083,0.1676391402288,0.3031319290349209,-0.4332835832184122,7362.5,0.0183334326111177,
2014-06-03,0.0004732871151689,-0.0424242308645537,0.0074994446549565,0.0424597089463483,0.0976894056791926,0.1846417408775962,0.0081514436226624,0.0370518696342041,0.0965030810507845,0.1823138588996196,0.3334272270136426,-0.4303250480903771,7415.85009765625,0.0072461932300509,
2014-06-04,-0.0023609083386841,-0.0145569932363366,0.0112728908281618,0.0421250499929679,0.0891385922619178,0.1841913568363704,0.0121045652288922,0.0422902102649485,0.089058817617116,0.1842808299101943,0.3125715797533924,-0.4329041545547827,7402.25,-0.0018339229457386,
2014-06-05,0.0006751001162867,-0.0077071218953826,0.022099682018674,0.0449192208891056,0.0905981410852749,0.1751388535206797,0.0203027116929699,0.0428588912392082,0.0880187767970024,0.1759459464268156,0.3530585911795018,-0.4297439297716621,7474.10009765625,0.009706521349083,
2014-06-06,0.0016394792520275,0.0343041902598184,0.0428103665106112,0.0436461666049392,0.1054482469144661,0.1850791249008805,0.0485999807414776,0.0269631246411408,0.1029062982565536,0.1839004064560248,0.4037105716706443,-0.42661269787646,7583.39990234375,0.0146238079848268,
2014-06-09,-8.45231500312682e-05,0.0700876640373582,0.0444192378919248,0.0506072805836406,0.120078763414394,0.1804900765588741,0.0442117793100194,0.0531114178219986,0.1181034529039646,0.177788466483117,0.4311997082242041,-0.4236894584380649,7654.60009765625,0.0093889543251561,
2014-06-10,-0.0005067409328308,-0.0257310248094743,0.0367954935726735,0.0514210738561766,0.1326201220288421,0.177028807167332,0.0335475414311288,0.0452800527294989,0.1275029619966257,0.1695805339915517,0.4318764629640536,-0.4213107810684006,7656.39990234375,0.0002351271999239,
2014-06-11,0.0013193191100477,0.0240095811640963,0.0323520021613821,0.0531052640636025,0.1346014795038657,0.1724237025116386,0.0313295565217914,0.0548680651697472,0.1335040608140538,0.1709414414399253,0.3842661321983042,-0.4236579444294578,7626.85009765625,-0.0038594907612459,
2014-06-12,-0.003589898378346,-0.0093786548898505,0.0280592857017407,0.0497619241962081,0.1393190398707748,0.1749446629711657,0.0273892978218903,0.0462418701992546,0.1350641430701031,0.1702043701031432,0.3951844252769375,-0.4217897939992285,7649.89990234375,0.0030221919130917,
2014-06-13,0.0007590261168861,0.050887611228618,0.0069778940149511,0.036575904463842,0.1346948128811615,0.171388208456422,0.0075213629415813,0.0360445521831478,0.1323214686835641,0.1661093245011455,0.2352046944153319,-0.4239894718000045,7542.10009765625,-0.0140916621215491,
2014-06-16,-0.0069510634926156,0.0123873485652732,-0.0136093865068325,0.018971706974189,0.1261004117311859,0.1634488325352683,-0.0142782879306685,0.0178094639315957,0.1203032375176955,0.160989522075817,0.2237226120288806,-0.4259483825750222,7533.5498046875,-0.0011336753501066,
2014-06-17,-0.0064403553193649,-0.0155727912361253,-0.0116527203600241,0.0323987915878105,0.1281918799178221,0.1615168775295321,-0.0075773891789516,0.0340770152097655,0.1265493265435013,0.1586715714169124,0.2875455539513178,-0.4239566972310531,7631.7001953125,0.013028438540876,
2014-06-18,-0.0038625781763549,0.0497174645669595,-0.0068630815236041,0.0368246078874616,0.1371962825845323,0.163949136653668,-0.0072338863766171,0.0362625252214556,0.1359749814532678,0.1633530391794875,0.1930450690113232,-0.4260378823594665,7558.2001953125,-0.0096308814705725,
2014-06-19,0.0085771393662674,0.0086114019412866,-0.0111469152386305,0.0390661237952894,0.1343611095481911,0.163900086031641,-0.0093628166194269,0.0384335319261466,0.1337177923038568,0.1625079914076566,0.1717205010059908,-0.4279148567121057,7540.7001953125,-0.0023153660326241,
2014-06-20,-0.0058177820572079,0.0058698298663319,-0.0102266418132885,0.0393481232397741,0.1140979820391472,0.1573098573172593,-0.0096028629158713,0.0463415830790467,0.1134580256128221,0.157530364246339,0.1358560653473886,-0.4294792120993624,7511.4501953125,-0.0038789501296155,
2014-06-23,-0.0001328992853133,0.0058354748422744,-0.0040481879767906,0.0260348679663819,0.0814042869839013,0.14612418647138,-0.0039737566057842,0.0252120263569792,0.0787620943954514,0.1430621204658639,0.1135905466815346,-0.4310851659779806,7493.35009765625,-0.0024096675323155,
2014-06-24,0.0002493593705608,0.0121308787284342,-0.0040476757467794,0.0205662955876226,0.063899243458726,0.1488259210291569,-0.0025285656384377,0.023122359370117,0.061030955649338,0.1497785763943118,0.185992192765069,-0.4293581983063111,7580.2001953125,0.0115902895933575,
2014-06-25,-0.0006147837164667,-0.0458572716844611,-0.002398946661566,0.022807325635606,0.06589313536118,0.1468368530556421,-0.0021214346155746,0.0216969644789315,0.0649047439338053,0.146747587170422,0.1717019128063669,-0.430807842702238,7569.25,-0.0014445786430906,
2014-06-26,0.0040033171879958,-0.0333150584814359,-0.0048575439069655,0.0116614188104418,0.057104461546974,0.135229759831795,-0.003805678734529,0.0138967344308795,0.0573512242996412,0.13395536040173,0.0781584583294892,-0.432972224813374,7493.2001953125,-0.0100472047676454,
2014-06-27,-0.0021637439503775,-0.0039548926076558,-0.0021089689300719,-0.0054220751460287,0.0379874386637424,0.1237232788824704,-0.0024438950874225,-0.0045923581971443,0.0222469421175299,0.1254757773330068,0.0928774620948658,-0.4313750948571659,7508.7998046875,0.0020818353932086,
2014-06-30,0.0006995351577125,0.0136132552405838,0.009198812834323,-0.0085655902237951,0.0416082091320253,0.1279515162852114,0.0119421288709218,-0.0064704679147851,0.0462972941822874,0.1316264261976845,0.1799714443347959,-0.429455261452821,7611.35009765625,0.0136573481296879,
2014-07-01,0.001133951042167,-0.0117515938421354,0.0111490785492527,-0.0046786702111417,0.046501821398559,0.134801210132921,0.010530435170146,0.0003374219389844,0.0456327531516727,0.1387225012445843,0.1976319189355616,-0.4276980403328888,7634.7001953125,0.0030677997144605,
2014-07-02,-0.0009662294431893,-0.0050962714250011,0.0165195414618364,0.0071212449650308,0.0606046846229628,0.1404906546860909,0.0173903795475005,0.007887979065968,0.0631888423851643,0.1425510002486822,0.2599366205683513,-0.4259798965836294,7725.14990234375,0.0118471851830912,
2014-07-03,0.0098923540938149,0.0136596343361841,0.0267057612695331,0.0103294835159253,0.0606054226878389,0.1436910320089965,0.0272364685932464,0.0137459122876315,0.0606234191786609,0.1475323924174192,0.245765940814067,-0.4276665263242817,7714.7998046875,-0.0013397924683778,
2014-07-04,-0.0028519237226932,0.0196519029738897,0.0297344202431271,0.01705422623797,0.0542539044513967,0.1513448720948225,0.0265127940575577,0.0141707334423444,0.0507260633665282,0.1483801150433827,0.2705056931095515,-0.4262408325748962,7751.60009765625,0.0047700904625405,
2014-07-07,-0.0018084937472172,0.0688325996973029,0.0278731433349885,0.0331290558192196,0.0527292775327423,0.1626858784084743,0.0258557330071262,0.0339814512778204,0.0523961066402918,0.1623522266133481,0.2935262987747097,-0.4240487181361859,7787.14990234375,0.00458612470195,
2014-07-08,-0.0038366639221668,-0.0118495385906451,0.0107149513286251,0.017846833918881,0.0508238413593316,0.1412207081642031,0.0089797774073403,0.0170266359461532,0.0516838680880271,0.139927308827785,0.0885732045118142,-0.4263252901179633,7623.2001953125,-0.021053878387766,
2014-07-09,0.0033473990046462,-0.0516162541901008,-0.0120227875573428,0.0018888852896654,0.0387830506372635,0.1193798663369343,-0.0134947280599092,0.0015317719142207,0.0378498430533493,0.1180758392324685,0.0500334349315121,-0.4284468131773936,7585.0,-0.0050110444870632,
2014-07-10,-0.0001673791409088,-0.1220450908108685,-0.0188942371709052,0.0024139014268471,0.0415743269941073,0.1198848961268861,-0.0162565672960114,0.0066913501472631,0.0453820542929237,0.1239681957786809,0.0326582310215678,-0.4317041011070241,7567.75,-0.0022742254449571,
2014-07-11,-0.0071441896580664,-0.0156543516480799,-0.0275377023873469,-0.0007339746384031,0.0385852680768441,0.1122225575911257,-0.0224555924137028,0.0010094856827556,0.0473978499264369,0.1144460802136297,-0.0659671773237193,-0.4340689123129013,7459.60009765625,-0.014290892582835,
2014-07-14,0.0016641442168634,-0.0101781071688461,-0.0413937909580168,-0.005610597125048,0.0202781996859708,0.1134560303685217,-0.0415833175279717,-0.0050612834313831,0.0200231377143238,0.1108410975724554,-0.0705425573405768,-0.4357731898983736,7454.14990234375,-0.0007306283501996,
2014-07-15,0.0004661577321074,-0.0507712044054359,-0.0265309950230112,-0.0051307472203155,0.0153300279033887,0.1145170148975089,-0.0266606206080917,-0.0075785224962673,0.0153686035531965,0.1133548021983126,0.003808451157732,-0.4342340457180026,7526.64990234375,0.0097261258426268,
2014-07-16,-0.0018280754396313,-0.0027082541833177,-0.0022597716069249,0.0020286585385889,0.024882252450088,0.1162388136677123,-0.0019208122111763,0.0017331287918338,0.0234676969045992,0.1146165198602358,0.0893161560251384,-0.4321163043396051,7624.39990234375,0.012987185702574,
2014-07-17,0.0014979992307146,0.0162933287339426,0.0063270310000165,0.0136802013416612,0.0255011507093592,0.1184096486444374,0.0038297243132678,0.0144072084281468,0.0285041560084426,0.119031833750939,0.10229189158822,-0.4303313508920985,7640.4501953125,0.0021051221308336,
2014-07-18,-0.0085808601540701,0.0086840422259204,0.0166481453219393,0.0180489850458462,0.0125290469465895,0.1192984598970825,0.0137629546109867,0.0172724409203099,0.0126007614875205,0.1168037574639688,0.1216246200763073,-0.428634636668692,7663.89990234375,0.0030691525279016,
2014-07-21,0.0053418706943337,-0.0132450833037651,0.031005531562732,0.0158761205952238,0.0071745420280664,0.1281148155772553,0.0332536942641616,0.0158921890207188,0.0093188912067794,0.1285229373395011,0.1385515872466257,-0.4273060060658164,7684.2001953125,0.0026488202126102,
2014-07-22,0.0004648248300891,-0.0174496162324845,0.0305035370922184,0.013912098307687,0.0091683379766187,0.1430043661067217,0.0323194936637301,0.0138200706297051,0.0141621557637181,0.1434708345684754,0.2030578597288553,-0.425792073092331,7767.85009765625,0.0108859608310021,
2014-07-23,0.0025292004990393,0.0034152483530065,0.0264738966410178,0.0118411104984084,0.0190466789119565,0.1562118695770065,0.0256746425067395,0.0098899000968502,0.0178558904877466,0.1537437851913656,0.2227422445488867,-0.42425292891196,7795.75,0.0035917148236637,
2014-07-24,0.003975929050745,0.0020422523827414,0.0244998375719769,0.0115022636478878,0.0219505596065598,0.1643277303663468,0.0221994979721666,0.0094331450426621,0.0233087245146463,0.1615210404873774,0.2468782309148213,-0.4227705099470817,7830.60009765625,0.0044703970312349,
2014-07-25,-0.0033301088130643,-0.0339673906881609,0.0212172948711273,0.0096285120869785,0.0268469451484147,0.1651579022827729,0.020225142696165,0.0110413890668039,0.0253685870904474,0.1610468644762464,0.1920725036629221,-0.4247105123169351,7790.4501953125,-0.0051273084876045,
2014-07-28,0.0001165690354381,0.0070323084330226,0.0101229375700031,-0.0016669101661351,0.0314069224931448,0.1614677600819258,0.0082130998258773,-0.0015790914585062,0.0323486999998539,0.1565435908570205,0.1379276292723695,-0.4261790651180263,7748.7001953125,-0.005359125461725,
2014-07-30,0.0001665473953174,-0.0300278883146123,0.0039771003274307,0.0071529337799185,0.0251274249200026,0.1565404366758138,0.0017863567429619,0.006592141577679,0.0237310195185809,0.1532834906003495,0.1738622534908727,-0.4239340071448561,7791.39990234375,0.0055105638307029,
2014-07-31,-0.0034853940784534,-0.0050396433958467,-0.0054327559045352,0.0185903197532559,0.0205143200244335,0.1605250910560676,-0.0037976942241331,0.019816797408193,0.0213789241361135,0.1602609044022802,0.0870925392055281,-0.4265673177040658,7721.2998046875,-0.0089971120125874,
2014-08-01,-0.0085568833318875,0.1013025038436801,-0.0231492589830535,0.007115413261393,0.0095464905944646,0.1451902772112192,-0.0190103163740174,0.0066074838996652,0.0133430470352935,0.1488450421313163,-0.0327619713477258,-0.4288501924875646,7602.60009765625,-0.0153730213867863,
2014-08-04,-0.0071559446726476,-0.026281246070088,-0.0189165309552669,0.0185791732147015,0.0178315619343563,0.1339640892068194,-0.017492530475157,0.0161745175440684,0.0172003311707102,0.1326098723980477,0.0427325742514739,-0.4271232248158952,7683.64990234375,0.0106608007321713,
2014-08-05,0.0050574296446095,-0.0587044469280875,-0.0056879851540081,0.0355186276460477,0.029708749810843,0.1135314563902791,-0.0085069660815405,0.0328778639204476,0.0276501763011447,0.1085900564924777,0.0948158809661657,-0.4255071864545228,7746.5498046875,0.0081862009778144,
2014-08-06,0.0009368604387625,0.0250896334233114,-0.0089718096584315,0.0253197012520272,0.0200590450448934,0.0852400463064928,-0.0068617207414715,0.0270674428339314,0.0192837891132306,0.0814916528406897,0.0236862418025884,-0.4269744786952696,7672.0498046875,-0.0096171846665104,
2014-08-07,-0.0056708658431506,-0.0111888003690919,-0.0132561893061147,0.0073641064548328,0.0094077042508604,0.0759207427416803,-0.0105560151160258,0.0109935245866212,0.0127457065724398,0.0784777073275848,0.0030273092786469,-0.4284468131773936,7649.25,-0.0029718009225604,
2014-08-08,-0.0007838078541262,0.0339462185701426,-0.0070651418573277,-0.0062872513657207,0.0073069391113718,0.0648286594818572,-0.0116291852410641,-0.0088942029635766,0.0053848648286716,0.0630449177189251,-0.0656913218913287,-0.4299393166250261,7568.5498046875,-0.0105500794604046,
2014-08-11,0.0016356872743872,-0.0424076532429721,-0.0050511261056647,-0.0031613139457715,0.0148306125919424,0.0533814282418669,-0.0053992635000236,-0.003033284097788,0.0141867646021485,0.0367493188506173,-0.0108931331683446,-0.428590517056642,7625.9501953125,0.0075840672395985,
2014-08-12,0.0002944895270027,-0.0378571237836565,-0.0024169814901994,0.0019498117769469,0.0178568878190794,0.0602080900739283,3.2360668920095037e-06,-0.0003604999274845,0.0155259599602448,0.0625420640782741,0.0740355146945049,-0.4270702812814352,7727.0498046875,0.01325731309354,
2014-08-13,-0.0016335600098498,0.0215293211658558,0.0038088804834093,-0.0012406707932756,0.0126541671803679,0.0597444304010961,0.0034350808123377,-0.0016700170582116,0.012126973817796,0.0583131141721731,0.083833228940041,-0.4251277577908932,7739.5498046875,0.0016176937273546,
2014-08-14,0.0032777112215995,-0.0392441826214206,0.0161727926650201,-0.0027452226145534,0.0090633813995331,0.0702173493938325,0.012806943844545,-0.0016899907160641,0.0081831955414395,0.0718891245798789,0.1243083746220646,-0.4235230644726194,7791.7001953125,0.0067381684905516,
2014-08-18,-0.0021884218197458,0.0211800096305232,0.033135958039882,0.0020893463583326,0.013615642218886,0.0750462466585668,0.0348354964720445,0.0033574283367878,0.0128222444879211,0.0742229919689845,0.1822526509351776,-0.4219259345164112,7874.25,0.0105945817495856,
2014-08-19,-0.0007728063624818,0.0303703590675636,0.0362525873624457,0.011515054430244,0.0212544393579863,0.0766614801314795,0.0371238177589738,0.0134801460024978,0.0246703746059926,0.0766478689580605,0.197583919790064,-0.4201535866723476,7897.5,0.0029526621583007,
2014-08-20,0.0013170639420609,-0.0179726817212374,0.0243418306164453,0.0160536566473856,0.0143599864777812,0.067846455722877,0.0257430826280051,0.0170204121511476,0.0154144439051935,0.0686182073921426,0.1716199963529606,-0.421632223956193,7875.2998046875,-0.0028110408752769,
2014-08-21,0.0021778885817091,0.0051244286680924,0.0200299927709537,0.0147287931352262,0.0219870809970992,0.0739283902729823,0.0208894050636492,0.0173671217246844,0.0240737498275693,0.0770018424260687,0.1833208720410239,-0.4201800584395776,7891.10009765625,0.0020063100276317,
2014-08-22,0.0027797201336721,-0.0080116285757231,0.017359306955528,0.0201084292713371,0.039072571154483,0.079370975297359,0.0188789319426945,0.0210346132603367,0.0412682493380696,0.0806800891519514,0.1999962311666655,-0.4188678151211777,7913.2001953125,0.0028006358280532,
2014-08-25,-0.0003804019697144,0.0124816503467222,0.0114020118578179,0.0375333082237185,0.0449157864841907,0.0883574570727894,0.0131867147789848,0.0362885905263308,0.0431358507036403,0.0904754985151683,0.1905365788832128,-0.4203615791291545,7906.2998046875,-0.0008720101166007,
2014-08-26,-0.0007767477951602,0.0079767699043897,-0.0012184701079216,0.029762079832418,0.0488942078835559,0.0893660720789919,-0.0013797297930003,0.0301008884338593,0.0467622733259933,0.0963765544657548,0.1882790717179103,-0.4221616593007924,7904.75,-0.0001960214924535,
2014-08-27,0.0013568995111037,-0.0604315987026187,0.0049933253292531,0.0269685248298692,0.0634450374675121,0.085009788292333,0.0048553313597636,0.0307267406740359,0.0646148341930834,0.0859317636308436,0.2155601241304126,-0.4206489868876513,7936.0498046875,0.0039596198092919,
2014-08-28,-0.0003308018754518,0.0007656412623464,0.0082548640138695,0.0323674455525744,0.0585066808562839,0.0747336178097342,0.0083293124527967,0.0329287590511759,0.0608874991883172,0.0771918585778848,0.2312888791676418,-0.4182577039145441,7954.35009765625,0.0023059700252814,
