datetime,close,high,low,open,volume,ret_1,ret_3,range,body_ratio,close_pos,range_exp_10,rv_10,high_30,low_30,range_pos_30,minutes_from_open,close_vix,high_vix,low_vix,open_vix,volume_vix,vix_ret_1,vix_ret_5,vix_mom_5,vix_range,vix_range_exp_10
2025-12-15 09:24:00+05:30,25926.44921875,25938.69921875,25924.099609375,25938.69921875,0,-0.0004010693881575,-0.001058249400536,14.599609375,0.8390635451505016,0.1609364548494983,0.8789671107557354,0.0002895912891331,26004.0,25924.099609375,0.02940673201496,9,10.637499809265137,10.672499656677246,10.637499809265137,10.65999984741211,0,-0.0014091447469985,0.0058927690731226,0.0034997940063483,0.0349998474121093,0.2208193541244477
2025-12-15 09:25:00+05:30,25931.25,25932.400390625,25925.05078125,25928.05078125,0,0.0001851521118768,-0.0003624463594785,7.349609375,0.4352909912304012,0.8434759500398619,0.5807726143256216,0.000291683465884,26004.0,25924.099609375,0.0894913099806888,10,10.6225004196167,10.649999618530272,10.585000038146973,10.640000343322754,0,-0.0014110434596105,0.0004708205614559,-0.0124996185302741,0.064999580383299,0.7103786977067822
2025-12-15 09:26:00+05:30,25930.349609375,25938.80078125,25929.80078125,25931.150390625,0,-3.472282505254012e-05,-0.0002506401013332,9.0,0.0889756944444444,0.0609809027777777,0.7472028538997892,0.0002709165334962,26004.0,25924.099609375,0.078222396049769,11,10.65999984741211,10.672499656677246,10.5649995803833,10.61750030517578,0,0.0035239719141773,0.0051728595718837,0.0139997482299811,0.1075000762939453,1.5523495533906777
2025-12-15 09:27:00+05:30,25926.05078125,25932.5,25926.05078125,25930.349609375,0,-0.0001657973982947,-1.53681114703522e-05,6.44921875,0.6665657177468202,0.0,0.5689670026708021,0.0002711265459526,26004.0,25924.099609375,0.0244200542667872,12,10.602499961853027,10.677499771118164,10.602499961853027,10.664999961853027,0,-0.005408585654951,-0.0051740759440246,-0.032500076293946,0.0749998092651367,1.1811007066209136
2025-12-15 09:28:00+05:30,25920.69921875,25925.849609375,25915.19921875,25925.55078125,0,-0.0002064377234448,-0.000406957946792,10.650390625,0.4555290665688611,0.5164129836787089,0.9301651200873364,0.00026756551608,26004.0,25915.19921875,0.0619363920292086,13,10.592499732971191,10.614999771118164,10.5649995803833,10.602499961853027,0,-0.0009436404593431,-0.0056484424067257,-0.0305002212524421,0.0500001907348632,0.8064548381291391
2025-12-15 09:29:00+05:30,25918.599609375,25922.599609375,25913.80078125,25921.0,0,-8.100454379638223e-05,-0.0004532396655358,8.798828125,0.2728079911209767,0.5453940066592675,0.803560280398837,0.0002635754098058,26004.0,25913.80078125,0.0532025464466675,14,10.582500457763672,10.604999542236328,10.582500457763672,10.600000381469728,0,-0.000944441639736,-0.0051837392994633,-0.0294996261596676,0.0224990844726562,0.3749856948488751
2025-12-15 09:30:00+05:30,25915.0,25919.25,25910.30078125,25918.75,0,-0.0001388909667826,-0.0004263332340238,8.94921875,0.419030990833697,0.5250982103884766,0.8411197797154658,0.0002534655263322,26004.0,25910.30078125,0.0501521657564514,15,10.420000076293944,10.582500457763672,10.420000076293944,10.582500457763672,0,-0.0154746930225107,-0.0192473888623634,-0.1514999389648448,0.1625003814697283,2.3214378162457576
2025-12-15 09:31:00+05:30,25920.099609375,25922.599609375,25912.80078125,25914.849609375,0,0.0001967627893023,-2.313272127676748e-05,9.798828125,0.5357783535977676,0.7448674506677297,0.950009467903806,0.0002219665227097,26004.0,25910.30078125,0.1045774794680451,16,10.432499885559082,10.44499969482422,10.412500381469728,10.420000076293944,0,0.0011988788668198,-0.021572481909721,-0.0935001373291015,0.0324993133544921,0.4796954993531895
2025-12-15 09:32:00+05:30,25923.400390625,25924.30078125,25917.19921875,25919.400390625,0,0.0001273363586354,0.0001852081811552,7.1015625,0.5632563256325632,0.8732123212321232,0.7432542927228127,0.0001898692835892,26004.0,25910.30078125,0.1398048943177554,17,10.454999923706056,10.457500457763672,10.427499771118164,10.432499885559082,0,0.0021544030693162,-0.0140094931854537,-0.0415000915527326,0.0300006866455078,0.4705998510021465
2025-12-15 09:33:00+05:30,25928.650390625,25930.75,25924.19921875,25924.19921875,0,0.0002024992238047,0.0005265983717423,6.55078125,0.6794871794871795,0.6794871794871795,0.7339971550497866,0.0002050043261938,26004.0,25910.30078125,0.195835244090549,18,10.56999969482422,10.56999969482422,10.425000190734863,10.454999923706056,0,0.0109394454270325,-0.002126407299078,0.0779996871948256,0.1449995040893572,1.9999973691687825
2025-12-15 09:34:00+05:30,25914.75,25925.0,25913.099609375,25924.25,0,-0.0005362453409059,-0.0002064097584658,11.900390625,0.7982931232561956,0.1386837354341047,1.3749915374720736,0.0002344185102378,26004.0,25910.30078125,0.0474840538625088,19,10.432499885559082,10.59000015258789,10.43000030517578,10.56999969482422,0,-0.0130938484963488,-0.0142758141556908,-0.0295000076293945,0.1599998474121111,1.8823545251366691
2025-12-15 09:35:00+05:30,25915.94921875,25917.650390625,25912.900390625,25914.44921875,0,4.627445773595066e-05,-0.0002874716593653,4.75,0.3157894736842105,0.641858552631579,0.5658182494997906,0.0002231001825476,26004.0,25910.30078125,0.0602826531037645,20,10.454999923706056,10.454999923706056,10.432499885559082,10.432499885559082,0,0.0021544030693162,0.0033532819361362,-0.0139999389648419,0.0225000381469744,0.2786386118735462
2025-12-15 09:36:00+05:30,25928.94921875,25930.44921875,25914.650390625,25915.5,0,0.0005014958333123,1.1524950142387782e-05,15.798828125,0.8512795153912721,0.9050562492273456,1.7409551686288014,0.0002853459128441,26004.0,25910.30078125,0.1990244715887772,21,10.432499885559082,10.457500457763672,10.432499885559082,10.454999923706056,0,-0.0021544030693163,0.0,-0.0364999771118164,0.0250005722045898,0.3448357508448212
2025-12-15 09:37:00+05:30,25923.349609375,25932.69921875,25923.349609375,25929.25,0,-0.0002159830720458,0.0003317872190025,9.349609375,0.6310841863379988,0.0,0.998373237674147,0.0002888995559943,26004.0,25910.30078125,0.1392629340892983,22,10.53499984741211,10.539999961853027,10.425000190734863,10.432499885559082,0,0.0097771102583354,0.0076227071890193,0.0500000000000007,0.114999771118164,1.5032661813104478
2025-12-15 09:38:00+05:30,25932.5,25932.5,25922.349609375,25923.44921875,0,0.0003529164323369,0.0006384291936037,10.150390625,0.8916682701558591,1.0,1.089700578713411,0.0003006416294487,26004.0,25910.30078125,0.23691999833243,23,10.517499923706056,10.539999961853027,10.517499923706056,10.53499984741211,0,-0.0016625035437127,-0.004979241781726,0.0430000305175806,0.0225000381469708,0.305085578619026
2025-12-15 09:39:00+05:30,25928.150390625,25936.55078125,25926.400390625,25932.25,0,-0.0001677421841969,-3.080882390573079e-05,10.150390625,0.4038868578025784,0.1724071579757552,1.0741154100529102,0.0003059026329916,26004.0,25910.30078125,0.1904990203026639,24,10.529999732971191,10.532500267028809,10.505000114440918,10.517499923706056,0,0.0011877715584836,0.0093023782731062,0.0359998703002926,0.0275001525878906,0.3703722731989986
2025-12-15 09:40:00+05:30,25922.69921875,25927.099609375,25919.05078125,25926.5,0,-0.0002102635515579,-2.5089303417859797e-05,8.048828125,0.4722154816792041,0.4532880368842514,0.859921123468898,0.0003112443683841,26004.0,25910.30078125,0.1323216742402134,25,10.494999885559082,10.537500381469728,10.487500190734863,10.529999732971191,0,-0.0033293584187539,0.0038186167850359,-0.0069999694824218,0.050000190734865,0.7936536770193509
2025-12-15 09:41:00+05:30,25930.44921875,25932.400390625,25922.5,25922.5,0,0.0002989210989588,-7.908463679605815e-05,9.900390625,0.8029197080291971,0.8029197080291971,1.0565919749869723,0.000318918809464,26004.0,25910.30078125,0.2150331429524325,26,10.479999542236328,10.4975004196167,10.479999542236328,10.494999885559082,0,-0.0014303071551131,0.0045427126992392,-0.0315002441406253,0.017500877380371,0.2845663352334378
2025-12-15 09:42:00+05:30,25924.599609375,25936.900390625,25923.900390625,25930.05078125,0,-0.0002256138806927,-0.0001369563332918,13.0,0.4193209134615384,0.0537860576923076,1.3052260025492697,0.0003275825174332,26004.0,25910.30078125,0.1526034935590111,27,10.47249984741211,10.489999771118164,10.44499969482422,10.479999542236328,0,-0.0007158759444431,-0.0059502735035395,-0.026499938964843,0.0450000762939435,0.7142857142856821
2025-12-15 09:43:00+05:30,25918.5,25925.69921875,25914.599609375,25925.0,0,-0.0002353103672081,-0.0001620031489419,11.099609375,0.5856061939116664,0.3513989090269224,1.0657490060760637,0.0003274549314651,26004.0,25910.30078125,0.0875057322716471,28,10.515000343322754,10.53499984741211,10.475000381469728,10.479999542236328,0,0.0040500825367115,-0.0002376874231152,0.0165004730224609,0.059999465942381,1.100905551423914
2025-12-15 09:44:00+05:30,25917.150390625,25918.650390625,25912.25,25918.650390625,0,-5.207263206443534e-05,-0.0005129968799652,6.400390625,0.2343606957583155,0.7656393042416845,0.648808109606399,0.0002778221617177,26004.0,25910.30078125,0.0731020969691916,29,10.520000457763672,10.532500267028809,10.5024995803833,10.515000343322754,0,0.0004754090177962,-0.0009500499638027,0.0235004425048828,0.0300006866455078,0.7229048559039098
2025-12-15 09:45:00+05:30,25906.400390625,25917.30078125,25904.75,25916.80078125,0,-0.000414869301394,-0.0007022523006666,12.55078125,0.8286647992530346,0.1314970432617491,1.1790393013100438,0.0003076647997197,25971.69921875,25904.75,0.0246513798938094,30,10.512499809265137,10.522500038146973,10.487500190734863,10.520000457763672,0,-0.0007132436677791,0.001666064787172,0.0124998092651367,0.0349998474121093,0.8187066665476971
2025-12-15 09:46:00+05:30,25921.5,25921.849609375,25906.599609375,25907.19921875,0,0.0005826826743284,0.0001157407408698,15.25,0.9377561475409836,0.9770747950819672,1.440032459748068,0.0003240823592177,25971.69921875,25904.75,0.2501896259991831,31,10.482500076293944,10.520000457763672,10.482500076293944,10.512499809265137,0,-0.0028577998144399,0.0002385721278453,-0.0180000305175802,0.0375003814697283,0.8522785153075486
2025-12-15 09:47:00+05:30,25934.69921875,25935.05078125,25920.599609375,25922.25,0,0.0005090700527191,0.0006768834256535,14.451171875,0.8614677659143127,0.9756723881605622,1.3018844685306072,0.0003569725175118,25965.150390625,25904.75,0.4958447857720291,32,10.462499618530272,10.5024995803833,10.44499969482422,10.477499961853027,0,-0.0019098079860747,-0.0009553599137862,-0.0360004425048838,0.0574998855590802,1.503258685256349
2025-12-15 09:48:00+05:30,25932.900390625,25935.75,25930.349609375,25934.44921875,0,-6.936230476320568e-05,0.0010223904222842,5.400390625,0.2867992766726944,0.4723327305605787,0.5082627157589015,0.0003409564035221,25965.150390625,25904.75,0.4660630557801132,33,10.572500228881836,10.579999923706056,10.449999809265137,10.457500457763672,0,0.0104589126583706,0.0054534702078729,0.0625001907348625,0.1300001144409197,2.653054472133378
2025-12-15 09:49:00+05:30,25937.69921875,25939.650390625,25932.650390625,25933.0,0,0.0001850307563371,0.000624738504293,7.0,0.6713169642857143,0.7212611607142857,0.6789421838296582,0.0003397427380777,25954.75,25904.75,0.658984375,34,10.44499969482422,10.572500228881836,10.44499969482422,10.572500228881836,0,-0.0121329462221714,-0.0071548850320947,-0.0500001907348615,0.1275005340576154,2.161018455958157
2025-12-15 09:50:00+05:30,25939.849609375,25940.150390625,25936.599609375,25937.80078125,0,8.290255321641432e-05,0.0001985710047903,3.55078125,0.577007700770077,0.9152915291529152,0.3601069624640982,0.0003285158715794,25954.75,25904.75,0.7019921875,35,10.412500381469728,10.462499618530272,10.412500381469728,10.449999809265137,0,-0.0031163216624165,-0.0095579630267321,-0.0624996185302713,0.0499992370605433,0.8474431069680634
2025-12-15 09:51:00+05:30,25940.0,25944.05078125,25938.94921875,25939.94921875,0,5.797650769392322e-06,0.0002737309603229,5.1015625,0.0099540581929555,0.2059724349157733,0.5438494211709836,0.0003183577429972,25954.75,25904.75,0.705,36,10.412500381469728,10.4375,10.412500381469728,10.420000076293944,0,0.0,-0.0067001632122922,-0.0484996795654293,0.0249996185302716,0.4184037642612019
2025-12-15 09:52:00+05:30,25935.55078125,25944.5,25932.69921875,25939.19921875,0,-0.0001715343237383,-8.283411975261478e-05,11.80078125,0.3091691492883151,0.241641840450182,1.2743071666596364,0.0003138314831458,25949.69921875,25904.75,0.6852350743025984,37,10.40999984741211,10.4350004196167,10.399999618530272,10.412500381469728,0,-0.0002401761596497,-0.0050305313858671,-0.0405002593994154,0.0350008010864275,0.5957577361173918
