datetime,close,high,low,open,volume,ret_1,ret_3,range,body_ratio,close_pos,range_exp_10,rv_10,high_30,low_30,range_pos_30,minutes_from_open,close_vix,high_vix,low_vix,open_vix,volume_vix,vix_ret_1,vix_ret_5,vix_mom_5,vix_range,vix_range_exp_10
2026-01-16 09:24:00+05:30,25715.0,25719.25,25704.650390625,25709.349609375,0,0.0002119306318718,-0.000565687965666,14.599609375,0.3870234113712374,0.7088963210702341,0.7261582102021585,0.0005105903594954,25742.650390625,25679.19921875,0.5642256902761105,9,11.392499923706056,11.412500381469728,11.390000343322754,11.40250015258789,0,-0.0008774055266428,-0.0061255668437373,-0.0230001449584946,0.0225000381469744,0.2117650649127002
2026-01-16 09:25:00+05:30,25713.05078125,25717.849609375,25705.099609375,25714.099609375,0,-7.580371883912485e-05,0.000145850973077,12.75,0.0822610294117647,0.6236213235294118,0.7685244048880412,0.0004824224118351,25742.650390625,25679.19921875,0.5335057099762982,10,11.397500038146973,11.425000190734863,11.3774995803833,11.38249969482422,0,0.0004387989933754,-0.0054686781628806,-0.0055000305175774,0.0475006103515625,1.0674278905397747
2026-01-16 09:26:00+05:30,25722.849609375,25722.900390625,25705.55078125,25712.75,0,0.0003810112458078,0.0005171381588405,17.349609375,0.5821231565912417,0.997073060902848,1.2158000629593635,0.0004218989628203,25742.650390625,25679.19921875,0.6879367131467972,11,11.380000114440918,11.412500381469728,11.3725004196167,11.397500038146973,0,-0.0015365976979145,-0.0035087721540902,-0.0149999618530269,0.0399999618530291,0.898874237329577
2026-01-16 09:27:00+05:30,25714.55078125,25722.44921875,25711.44921875,25722.150390625,0,-0.0003226768123576,-1.746928538895026e-05,11.0,0.6908735795454546,0.2819602272727273,0.7673547244362695,0.0004441206928181,25742.650390625,25679.19921875,0.5571459352971958,12,11.337499618530272,11.385000228881836,11.322500228881836,11.385000228881836,0,-0.0037416569599735,-0.0057168611911554,-0.0445003509521502,0.0625,1.3440828238536862
2026-01-16 09:28:00+05:30,25727.19921875,25727.19921875,25711.349609375,25714.44921875,0,0.000491757677563,0.0005500921110133,15.849609375,0.8044362292051755,1.0,1.128493950771798,0.0004046767764207,25742.650390625,25679.19921875,0.7564872102687229,13,11.295000076293944,11.337499618530272,11.28499984741211,11.322500228881836,0,-0.0037556251198991,-0.0094724863110545,-0.0654998779296871,0.0524997711181622,1.1666596024244038
2026-01-16 09:29:00+05:30,25725.900390625,25732.5,25724.349609375,25726.900390625,0,-5.048590406164168e-05,0.0001185949611437,8.150390625,0.1226935058710759,0.1902707884016295,0.6123527081162781,0.0003598408190769,25742.650390625,25679.19921875,0.7360174839166436,14,11.295000076293944,11.3125,11.279999732971191,11.297499656677246,0,0.0,-0.0085950807844117,-0.0459999084472659,0.0325002670288085,0.7303420149715847
2026-01-16 09:30:00+05:30,25717.25,25726.349609375,25716.599609375,25725.55078125,0,-0.0003363087462897,0.0001049630272117,9.75,0.8513621794871795,0.0667067307692307,0.7391941717382613,0.0003729852984184,25742.650390625,25679.19921875,0.5996860282574569,15,11.260000228881836,11.300000190734863,11.25,11.295000076293944,0,-0.0031035136361039,-0.0121373934138912,-0.0534997940063455,0.0500001907348632,1.0695212255971809
2026-01-16 09:31:00+05:30,25705.69921875,25717.150390625,25705.69921875,25717.150390625,0,-0.0004492461680924,-0.0008360408184437,11.451171875,1.0,0.0,0.8639082898653228,0.0003934518568941,25742.650390625,25679.19921875,0.4176439806691907,16,11.302499771118164,11.30500030517578,11.2475004196167,11.260000228881836,0,0.0037672768975456,-0.006833518818431,0.0044998168945333,0.0574998855590802,1.2234011253350163
2026-01-16 09:32:00+05:30,25691.599609375,25708.099609375,25691.599609375,25706.80078125,0,-0.0005486517793799,-0.001334206693762,16.5,0.921283143939394,0.0,1.285042819549444,0.000351651116023,25742.650390625,25679.19921875,0.1954320189614307,17,11.3100004196167,11.3100004196167,11.292499542236328,11.302499771118164,0,0.0006634072933429,-0.0024284545651144,0.0175003051757816,0.017500877380371,0.4069959568763043
2026-01-16 09:33:00+05:30,25704.099609375,25704.099609375,25686.55078125,25692.25,0,0.0004864220328343,-0.0005114759146379,17.548828125,0.6752365052865887,1.0,1.3004023504211657,0.0003933304246997,25742.650390625,25679.19921875,0.3924338966355773,18,11.307499885559082,11.34749984741211,11.292499542236328,11.3100004196167,0,-0.0002211149803528,0.0011060555744317,0.0124998092651367,0.0550003051757812,1.257144351874861
