Datetime,close,high,low,open,volume,vix_ret_1,vix_ret_5,vix_mom_5,vix_range,vix_range_exp_10
2025-12-04 09:20:00+05:30,11.157500267028809,11.270000457763672,10.975000381469728,10.975000381469728,0,0.016491947734665224,0.031177920848449964,0.1899999618530277,0.29500007629394354,1.2896183216715145
2025-12-04 09:21:00+05:30,11.175000190734863,11.1875,11.149999618530272,11.15999984741211,0,0.0015672161136675482,0.03367013936483955,0.13349990844726634,0.03750038146972834,0.1861721267345467
2025-12-04 09:22:00+05:30,11.149999618530272,11.182499885559082,11.149999618530272,11.182499885559082,0,-0.0022396938740335765,0.01787169164115999,0.06899948120116939,0.03250026702881037,0.18024410093808152
2025-12-04 09:23:00+05:30,11.15250015258789,11.1875,11.13249969482422,11.149999618530272,0,0.00022423800863206525,0.01855256110158724,0.03050003051757777,0.055000305175779474,0.33055265968387304
2025-12-04 09:24:00+05:30,11.142499923706056,11.192500114440918,11.13249969482422,11.15250015258789,0,-0.0008970827107656503,0.015146625272165638,-0.013000106811521306,0.06000041961669744,0.38523523137380633
2025-12-04 09:25:00+05:30,11.130000114440918,11.170000076293944,11.109999656677246,11.142499923706056,0,-0.0011224434218056764,-0.002467765884305207,-0.019999885559082387,0.06000041961669744,0.6091403486859962
2025-12-04 09:26:00+05:30,11.140000343322754,11.149999618530272,11.100000381469728,11.130000114440918,0,0.0008980897483998642,-0.0031368922495729145,-0.002999687194824574,0.04999923706054332,0.5419962307959955
2025-12-04 09:27:00+05:30,11.112500190734863,11.140000343322754,11.079999923706056,11.140000343322754,0,-0.0024716473140411065,-0.003368845689580482,-0.022999954223632102,0.06000041961669744,0.7692345312517036
2025-12-04 09:28:00+05:30,11.100000381469728,11.130000114440918,11.079999923706056,11.112500190734863,0,-0.0011254753190849493,-0.004718559017297593,-0.024999809265134232,0.050000190734861505,0.6514667289607988
2025-12-04 09:29:00+05:30,11.157500267028809,11.157500267028809,11.092499732971191,11.100000381469728,0,0.005166798769031353,0.0013453224624995167,0.02950000762939453,0.06500053405761719,0.8496776839619996
2025-12-04 09:30:00+05:30,11.145000457763672,11.157500267028809,11.119999885559082,11.157500267028809,0,-0.0011209335426737629,0.0013468323416314723,0.01400012969970632,0.03750038146972656,0.7389200514887709
2025-12-04 09:31:00+05:30,11.147500038146973,11.157500267028809,11.11750030517578,11.145000457763672,0,0.00022425303022732384,0.0006729956234588561,0.014999771118164418,0.03999996185302912,0.7843096922824246
2025-12-04 09:32:00+05:30,11.085000038146973,11.147500038146973,11.082500457763672,11.147500038146973,0,-0.005622414431925656,-0.0024777714944255605,-0.04200019836425817,0.06499958038330078,1.1981457456570814
2025-12-04 09:33:00+05:30,11.140000343322754,11.140000343322754,11.079999923706056,11.085000038146973,0,0.004949418808466743,0.0035971226331261686,0.005000114440917969,0.06000041961669744,1.0958949445825246
2025-12-04 09:34:00+05:30,11.13249969482422,11.170000076293944,11.11750030517578,11.137499809265137,0,-0.000673534517386211,-0.0022432106532914615,0.0024995803833025576,0.05249977111816406,0.9722163353537226
2025-12-04 09:35:00+05:30,11.079999923706056,11.135000228881836,11.072500228881836,11.130000114440918,0,-0.004727056367267232,-0.005849333477884965,-0.0370000839233402,0.0625,1.1520726795850749
2025-12-04 09:36:00+05:30,11.100000381469728,11.100000381469728,11.06999969482422,11.082500457763672,0,0.0018034682515272729,-0.004270118256585,-0.00749969482421875,0.030000686645507812,0.5741736830673742
2025-12-04 09:37:00+05:30,11.0649995803833,11.104999542236328,11.05500030517578,11.09749984741211,0,-0.0031582071048006886,-0.0018059109294600434,-0.03850040435791158,0.04999923706054865,0.9755934171449334
2025-12-04 09:38:00+05:30,11.074999809265137,11.085000038146973,11.05500030517578,11.0649995803833,0,0.0009033631289602053,-0.005851966608966478,-0.015500068664552558,0.029999732971193183,0.6091312564869494
2025-12-04 09:39:00+05:30,11.072500228881836,11.087499618530272,11.052499771118164,11.05500030517578,0,-0.00022572122267598116,-0.005404153314256311,-0.0059997558593742895,0.0349998474121076,0.7567540817293995
2025-12-04 09:40:00+05:30,11.095000267028809,11.11750030517578,11.05500030517578,11.072500228881836,0,0.002030002965633842,0.0013529060186448629,0.013500213623046875,0.0625,1.2820532884698101
2025-12-04 09:41:00+05:30,11.09000015258789,11.104999542236328,11.050000190734863,11.085000038146973,0,-0.0004507653307196126,-0.0009013275636020918,0.010500144958495383,0.054999351501464844,1.094517448966423
2025-12-04 09:42:00+05:30,11.172499656677246,11.172499656677246,11.052499771118164,11.09000015258789,0,0.0074115559748725735,0.00966843551607103,0.07149963378906321,0.11999988555908203,2.1524684388791955
2025-12-04 09:43:00+05:30,11.140000343322754,11.172499656677246,11.140000343322754,11.172499656677246,0,-0.002913105778144299,0.005851966608966444,0.026000213623046164,0.03249931335449219,0.6131971072959963
2025-12-04 09:44:00+05:30,11.149999618530272,11.170000076293944,11.140000343322754,11.140000343322754,0,0.0008971983755392299,0.0069748862071817965,0.020499610900877485,0.02999973297118963,0.5911303203983489
2025-12-04 09:45:00+05:30,11.18000030517578,11.18000030517578,11.140000343322754,11.149999618530272,0,0.0026870313299386488,0.007631914571486503,0.033500289916990056,0.03999996185302557,0.8247453087854123
2025-12-04 09:46:00+05:30,11.1875,11.197500228881836,11.15999984741211,11.18000030517578,0,0.000670588577439615,0.008753268479645726,0.021500015258789418,0.03750038146972656,0.7614330168602775
2025-12-04 09:47:00+05:30,11.18000030517578,11.204999923706056,11.149999618530272,11.1875,0,-0.0006705885774396677,0.0006711239273337764,0.012500190734863637,0.0550003051757848,1.1055370783932932
2025-12-04 09:48:00+05:30,11.140000343322754,11.1850004196167,11.140000343322754,11.18000030517578,0,-0.0035842297054779404,0.0,-0.02749977111816193,0.04500007629394531,0.8780522298350961
2025-12-04 09:49:00+05:30,11.167499542236328,11.167499542236328,11.147500038146973,11.149999618530272,0,0.002465467935376947,0.0015682695598377653,-0.0035005569457986496,0.01999950408935547,0.4020012843491513
2025-12-04 09:50:00+05:30,11.147500038146973,11.177499771118164,11.135000228881836,11.167499542236328,0,-0.0017924723119180743,-0.00291123408201903,-0.017000007629395242,0.042499542236328125,0.8900463956955659
2025-12-04 09:51:00+05:30,11.130000114440918,11.147500038146973,11.1274995803833,11.137499809265137,0,-0.0015710853718587927,-0.005152908031317449,-0.022999954223632102,0.020000457763671875,0.45198860330090473
2025-12-04 09:52:00+05:30,11.164999961853027,11.164999961853027,11.119999885559082,11.130000114440918,0,0.0031397063058081175,-0.0013426131480695996,0.014999961853026988,0.04500007629394531,1.2244940327130331
2025-12-04 09:53:00+05:30,11.149999618530272,11.1899995803833,11.142499923706056,11.170000076293944,0,-0.0013444181818689943,0.0008971983755392299,-0.0020002365112326004,0.04749965667724432,1.2418220803829254
2025-12-04 09:54:00+05:30,11.182499885559082,11.182499885559082,11.142499923706056,11.149999618530272,0,0.0029105823973409398,0.0013423128375032924,0.027499961853028054,0.03999996185302557,1.0191075064509294
2025-12-04 09:55:00+05:30,11.182499885559082,11.182499885559082,11.15250015258789,11.162500381469728,0,0.0,0.003134785149421358,0.02049999237060618,0.029999732971191406,0.784307370100728
2025-12-04 09:56:00+05:30,11.18000030517578,11.202500343322754,11.162500381469728,11.172499656677246,0,-0.0002235510674023543,0.004482319453877685,0.008000373840330255,0.03999996185302557,1.038962004057417
