Datetime,Close,High,Low,Open,Volume
2026-01-01 09:15:00+05:30,9.422499656677246,9.475000381469727,8.720000267028809,9.475000381469727,0
2026-01-01 09:16:00+05:30,9.399999618530273,9.4350004196167,9.392499923706055,9.40999984741211,0
2026-01-01 09:17:00+05:30,9.404999732971191,9.430000305175781,9.395000457763672,9.399999618530273,0
2026-01-01 09:18:00+05:30,9.399999618530273,9.442500114440918,9.3725004196167,9.414999961853027,0
2026-01-01 09:19:00+05:30,9.382499694824219,9.385000228881836,9.342499732971191,9.3774995803833,0
2026-01-01 09:20:00+05:30,9.375,9.385000228881836,9.369999885559082,9.385000228881836,0
2026-01-01 09:21:00+05:30,9.357500076293945,9.3774995803833,9.342499732971191,9.375,0
2026-01-01 09:22:00+05:30,9.362500190734863,9.3774995803833,9.332500457763672,9.354999542236328,0
2026-01-01 09:23:00+05:30,9.364999771118164,9.375,9.34749984741211,9.362500190734863,0
2026-01-01 09:24:00+05:30,9.382499694824219,9.390000343322754,9.352499961853027,9.352499961853027,0
2026-01-01 09:25:00+05:30,9.362500190734863,9.399999618530273,9.329999923706055,9.382499694824219,0
2026-01-01 09:26:00+05:30,9.387499809265137,9.40250015258789,9.34000015258789,9.362500190734863,0
2026-01-01 09:27:00+05:30,9.34749984741211,9.40250015258789,9.332500457763672,9.387499809265137,0
2026-01-01 09:28:00+05:30,9.354999542236328,9.364999771118164,9.329999923706055,9.34749984741211,0
2026-01-01 09:29:00+05:30,9.327500343322754,9.364999771118164,9.3125,9.354999542236328,0
2026-01-01 09:30:00+05:30,9.302499771118164,9.329999923706055,9.300000190734863,9.327500343322754,0
2026-01-01 09:31:00+05:30,9.3125,9.359999656677246,9.300000190734863,9.302499771118164,0
2026-01-01 09:32:00+05:30,9.3125,9.329999923706055,9.302499771118164,9.3125,0
2026-01-01 09:33:00+05:30,9.319999694824219,9.335000038146973,9.302499771118164,9.3125,0
2026-01-01 09:34:00+05:30,9.300000190734863,9.335000038146973,9.297499656677246,9.319999694824219,0
