Price,Close,High,Low,Open,Volume
Ticker,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
Datetime,,,,,
2025-09-12 09:15:00+05:30,283.1300048828125,283.3800048828125,282.7099914550781,283.010009765625,122014
2025-09-12 09:16:00+05:30,283.2300109863281,283.239990234375,283.1400146484375,283.1400146484375,30737
2025-09-12 09:17:00+05:30,283.20001220703125,283.20001220703125,283.1300048828125,283.17999267578125,9489
2025-09-12 09:18:00+05:30,283.1000061035156,283.20001220703125,283.1000061035156,283.20001220703125,33811
2025-09-12 09:19:00+05:30,283.010009765625,283.1000061035156,283.0,283.1000061035156,17780
2025-09-12 09:20:00+05:30,283.0400085449219,283.0799865722656,283.010009765625,283.010009765625,30384
2025-09-12 09:21:00+05:30,283.0400085449219,283.0799865722656,283.0,283.0799865722656,19982
2025-09-12 09:22:00+05:30,283.0,283.0400085449219,282.95001220703125,283.0,7860
2025-09-12 09:23:00+05:30,282.95001220703125,283.0,282.95001220703125,282.95001220703125,18649
2025-09-12 09:24:00+05:30,283.05999755859375,283.05999755859375,282.8999938964844,282.95001220703125,17670
2025-09-12 09:25:00+05:30,282.95001220703125,283.0400085449219,282.8999938964844,283.0400085449219,14531
2025-09-12 09:26:00+05:30,283.0,283.0,282.8999938964844,283.0,28922
2025-09-12 09:27:00+05:30,283.0,283.04998779296875,282.989990234375,283.010009765625,7251
2025-09-12 09:28:00+05:30,282.989990234375,283.04998779296875,282.8800048828125,283.04998779296875,22517
2025-09-12 09:29:00+05:30,283.0,283.0,282.8699951171875,282.8999938964844,5218
2025-09-12 09:30:00+05:30,283.0,283.0,283.0,283.0,13341
2025-09-12 09:31:00+05:30,282.9800109863281,282.9800109863281,282.8999938964844,282.9800109863281,16684
2025-09-12 09:32:00+05:30,282.9200134277344,282.94000244140625,282.9100036621094,282.94000244140625,23097
2025-09-12 09:33:00+05:30,282.9200134277344,282.94000244140625,282.9200134277344,282.9200134277344,4181
2025-09-12 09:34:00+05:30,282.95001220703125,282.95001220703125,282.9100036621094,282.94000244140625,5494
2025-09-12 09:35:00+05:30,282.9599914550781,282.9800109863281,282.95001220703125,282.9700012207031,23368
2025-09-12 09:36:00+05:30,282.92999267578125,282.95001220703125,282.92999267578125,282.95001220703125,4461
2025-09-12 09:37:00+05:30,282.94000244140625,282.94000244140625,282.9100036621094,282.92999267578125,4738
2025-09-12 09:38:00+05:30,282.92999267578125,282.94000244140625,282.92999267578125,282.94000244140625,7019
2025-09-12 09:39:00+05:30,282.9599914550781,282.9800109863281,282.94000244140625,282.94000244140625,8342
2025-09-12 09:40:00+05:30,282.92999267578125,282.9800109863281,282.92999267578125,282.9599914550781,10204
2025-09-12 09:41:00+05:30,282.8999938964844,282.92999267578125,282.8999938964844,282.9200134277344,2383
2025-09-12 09:42:00+05:30,282.8500061035156,282.9200134277344,282.8500061035156,282.8999938964844,4039
2025-09-12 09:43:00+05:30,282.8500061035156,282.8800048828125,282.79998779296875,282.8500061035156,3667
2025-09-12 09:44:00+05:30,282.8500061035156,282.8500061035156,282.79998779296875,282.8500061035156,3927
2025-09-12 09:45:00+05:30,282.8399963378906,282.8500061035156,282.80999755859375,282.8399963378906,3578
2025-09-12 09:46:00+05:30,282.8500061035156,282.8500061035156,282.80999755859375,282.8500061035156,2741
2025-09-12 09:47:00+05:30,282.8800048828125,282.8800048828125,282.82000732421875,282.8500061035156,4554
2025-09-12 09:48:00+05:30,282.8999938964844,282.9100036621094,282.79998779296875,282.8800048828125,6494
2025-09-12 09:49:00+05:30,282.9200134277344,282.9200134277344,282.8999938964844,282.8999938964844,1750
