Price,Close,High,Low,Open,Volume
Ticker,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
Datetime,,,,,
2025-09-22 09:15:00+05:30,285.0400085449219,285.1700134277344,284.8999938964844,285.1000061035156,0
2025-09-22 09:16:00+05:30,284.8699951171875,285.0400085449219,284.7900085449219,285.0400085449219,15824
2025-09-22 09:17:00+05:30,284.70001220703125,284.8699951171875,284.5899963378906,284.79998779296875,38384
2025-09-22 09:18:00+05:30,284.8500061035156,284.8900146484375,284.70001220703125,284.739990234375,16958
2025-09-22 09:19:00+05:30,284.95001220703125,284.95001220703125,284.8599853515625,284.8900146484375,63924
2025-09-22 09:20:00+05:30,285.0,285.0299987792969,284.9200134277344,285.0,15832
2025-09-22 09:21:00+05:30,285.0,285.0199890136719,284.94000244140625,284.9599914550781,8506
2025-09-22 09:22:00+05:30,285.0400085449219,285.0400085449219,285.0,285.0,10665
2025-09-22 09:23:00+05:30,285.0199890136719,285.0400085449219,285.0199890136719,285.0400085449219,8685
2025-09-22 09:24:00+05:30,285.1499938964844,285.1499938964844,285.0299987792969,285.0299987792969,58287
2025-09-22 09:25:00+05:30,285.1499938964844,285.1499938964844,285.1400146484375,285.1499938964844,6584
2025-09-22 09:26:00+05:30,285.20001220703125,285.20001220703125,285.1099853515625,285.1499938964844,17949
2025-09-22 09:27:00+05:30,285.20001220703125,285.20001220703125,285.1400146484375,285.20001220703125,17657
2025-09-22 09:28:00+05:30,285.25,285.25,285.239990234375,285.239990234375,8162
2025-09-22 09:29:00+05:30,285.3699951171875,285.3699951171875,285.2900085449219,285.32000732421875,15784
2025-09-22 09:30:00+05:30,285.3399963378906,285.4800109863281,285.2799987792969,285.3399963378906,36726
2025-09-22 09:31:00+05:30,285.4599914550781,285.4599914550781,285.2699890136719,285.4100036621094,8096
2025-09-22 09:32:00+05:30,285.5,285.5,285.3699951171875,285.45001220703125,3397
2025-09-22 09:33:00+05:30,285.45001220703125,285.5,285.45001220703125,285.5,4293
2025-09-22 09:34:00+05:30,285.5,285.5,285.3999938964844,285.489990234375,5266
2025-09-22 09:35:00+05:30,285.54998779296875,285.54998779296875,285.45001220703125,285.5299987792969,7460
2025-09-22 09:36:00+05:30,285.6000061035156,285.6000061035156,285.54998779296875,285.54998779296875,12674
2025-09-22 09:37:00+05:30,285.5899963378906,285.6000061035156,285.489990234375,285.6000061035156,9640
2025-09-22 09:38:00+05:30,285.55999755859375,285.5899963378906,285.5299987792969,285.5899963378906,6436
2025-09-22 09:39:00+05:30,285.5899963378906,285.6000061035156,285.55999755859375,285.6000061035156,4281
2025-09-22 09:40:00+05:30,285.5,285.5899963378906,285.5,285.5899963378906,18325
2025-09-22 09:41:00+05:30,285.4700012207031,285.5,285.4700012207031,285.5,15477
2025-09-22 09:42:00+05:30,285.54998779296875,285.54998779296875,285.4800109863281,285.4800109863281,44534
2025-09-22 09:43:00+05:30,285.6000061035156,285.6000061035156,285.54998779296875,285.54998779296875,7402
2025-09-22 09:44:00+05:30,285.6000061035156,285.6000061035156,285.5899963378906,285.6000061035156,10428
2025-09-22 09:45:00+05:30,285.6000061035156,285.6000061035156,285.55999755859375,285.6000061035156,4535
2025-09-22 09:46:00+05:30,285.6600036621094,285.6600036621094,285.6199951171875,285.6199951171875,9915
2025-09-22 09:47:00+05:30,285.54998779296875,285.70001220703125,285.54998779296875,285.6600036621094,9347
2025-09-22 09:48:00+05:30,285.54998779296875,285.6400146484375,285.510009765625,285.6400146484375,3874
2025-09-22 09:49:00+05:30,285.6499938964844,285.6499938964844,285.6199951171875,285.6199951171875,3346
