Price,Close,High,Low,Open,Volume
Ticker,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
Datetime,,,,,
2025-09-30 09:15:00+05:30,278.8900146484375,278.989990234375,278.5899963378906,278.989990234375,0
2025-09-30 09:16:00+05:30,278.8900146484375,278.9800109863281,278.6600036621094,278.9800109863281,42095
2025-09-30 09:17:00+05:30,278.8699951171875,278.8800048828125,278.70001220703125,278.8699951171875,18506
2025-09-30 09:18:00+05:30,278.8999938964844,278.8999938964844,278.7300109863281,278.79998779296875,12293
2025-09-30 09:19:00+05:30,278.8500061035156,278.8800048828125,278.7099914550781,278.8800048828125,19212
2025-09-30 09:20:00+05:30,278.8500061035156,278.8500061035156,278.739990234375,278.7699890136719,36074
2025-09-30 09:21:00+05:30,278.8999938964844,278.8999938964844,278.8500061035156,278.8500061035156,24398
2025-09-30 09:22:00+05:30,278.7900085449219,278.95001220703125,278.7900085449219,278.9100036621094,30743
2025-09-30 09:23:00+05:30,278.6000061035156,278.7900085449219,278.55999755859375,278.7900085449219,18687
2025-09-30 09:24:00+05:30,278.6400146484375,278.6400146484375,278.54998779296875,278.6099853515625,20756
2025-09-30 09:25:00+05:30,278.6199951171875,278.70001220703125,278.5199890136719,278.5199890136719,28065
2025-09-30 09:26:00+05:30,278.6300048828125,278.760009765625,278.6099853515625,278.7200012207031,14689
2025-09-30 09:27:00+05:30,278.54998779296875,278.57000732421875,278.510009765625,278.57000732421875,20105
2025-09-30 09:28:00+05:30,278.3500061035156,278.5799865722656,278.3500061035156,278.5,21791
2025-09-30 09:29:00+05:30,278.2900085449219,278.3800048828125,278.260009765625,278.3399963378906,31760
2025-09-30 09:30:00+05:30,278.3599853515625,278.3999938964844,278.20001220703125,278.3999938964844,33342
2025-09-30 09:31:00+05:30,278.1499938964844,278.29998779296875,278.1499938964844,278.25,18199
2025-09-30 09:32:00+05:30,278.25,278.25,278.0799865722656,278.1000061035156,47540
2025-09-30 09:33:00+05:30,278.3399963378906,278.3399963378906,278.1300048828125,278.2300109863281,22371
2025-09-30 09:34:00+05:30,278.32000732421875,278.3999938964844,278.2699890136719,278.3999938964844,43710
2025-09-30 09:35:00+05:30,278.25,278.3699951171875,278.25,278.3500061035156,8610
2025-09-30 09:36:00+05:30,278.19000244140625,278.260009765625,278.17999267578125,278.25,9330
2025-09-30 09:37:00+05:30,278.2099914550781,278.2200012207031,278.1600036621094,278.19000244140625,3931
2025-09-30 09:38:00+05:30,278.2099914550781,278.2200012207031,278.20001220703125,278.2099914550781,3780
2025-09-30 09:39:00+05:30,278.2300109863281,278.2799987792969,278.1499938964844,278.2200012207031,10401
2025-09-30 09:40:00+05:30,278.20001220703125,278.2300109863281,278.20001220703125,278.2300109863281,5820
2025-09-30 09:41:00+05:30,278.2300109863281,278.2300109863281,278.17999267578125,278.2099914550781,10403
2025-09-30 09:42:00+05:30,278.2900085449219,278.29998779296875,278.2099914550781,278.2099914550781,9595
2025-09-30 09:43:00+05:30,278.2200012207031,278.2900085449219,278.2200012207031,278.2900085449219,5768
2025-09-30 09:44:00+05:30,278.29998779296875,278.3500061035156,278.25,278.29998779296875,5849
2025-09-30 09:45:00+05:30,278.17999267578125,278.2900085449219,278.17999267578125,278.2900085449219,10652
2025-09-30 09:46:00+05:30,278.1000061035156,278.19000244140625,278.1000061035156,278.19000244140625,40149
2025-09-30 09:47:00+05:30,278.1000061035156,278.1000061035156,278.1000061035156,278.1000061035156,13623
2025-09-30 09:48:00+05:30,278.0899963378906,278.1000061035156,278.05999755859375,278.1000061035156,25008
2025-09-30 09:49:00+05:30,278.1000061035156,278.1000061035156,278.0899963378906,278.1000061035156,12788
