Price,Close,High,Low,Open,Volume
Ticker,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
Datetime,,,,,
2025-09-25 09:15:00+05:30,282.6700134277344,283.239990234375,282.3299865722656,282.4100036621094,0
2025-09-25 09:16:00+05:30,282.54998779296875,282.6700134277344,282.3999938964844,282.6700134277344,7933
2025-09-25 09:17:00+05:30,282.5199890136719,282.5799865722656,282.5199890136719,282.54998779296875,9023
2025-09-25 09:18:00+05:30,282.5799865722656,282.5799865722656,282.54998779296875,282.5799865722656,8117
2025-09-25 09:19:00+05:30,282.739990234375,282.739990234375,282.5199890136719,282.5799865722656,13100
2025-09-25 09:20:00+05:30,282.70001220703125,282.7799987792969,282.70001220703125,282.7799987792969,29799
2025-09-25 09:21:00+05:30,282.8399963378906,282.8599853515625,282.75,282.75,10561
2025-09-25 09:22:00+05:30,282.8599853515625,282.8800048828125,282.79998779296875,282.8800048828125,10540
2025-09-25 09:23:00+05:30,282.8999938964844,282.8999938964844,282.82000732421875,282.8800048828125,17055
2025-09-25 09:24:00+05:30,282.8999938964844,282.8999938964844,282.8800048828125,282.8999938964844,10713
2025-09-25 09:25:00+05:30,283.04998779296875,283.04998779296875,282.8999938964844,282.8999938964844,7847
2025-09-25 09:26:00+05:30,282.989990234375,283.0,282.989990234375,283.0,10397
2025-09-25 09:27:00+05:30,282.989990234375,282.989990234375,282.8999938964844,282.989990234375,6932
2025-09-25 09:28:00+05:30,282.9800109863281,282.989990234375,282.95001220703125,282.989990234375,11254
2025-09-25 09:29:00+05:30,282.8699951171875,282.8999938964844,282.8599853515625,282.8999938964844,4478
2025-09-25 09:30:00+05:30,282.79998779296875,282.8800048828125,282.79998779296875,282.79998779296875,28484
2025-09-25 09:31:00+05:30,282.82000732421875,282.8299865722656,282.79998779296875,282.8299865722656,5618
2025-09-25 09:32:00+05:30,282.8500061035156,282.8999938964844,282.8299865722656,282.8299865722656,21693
2025-09-25 09:33:00+05:30,282.8500061035156,282.8500061035156,282.760009765625,282.79998779296875,2836
2025-09-25 09:34:00+05:30,282.8999938964844,282.8999938964844,282.8500061035156,282.8500061035156,5414
2025-09-25 09:35:00+05:30,282.8699951171875,282.8999938964844,282.8599853515625,282.8999938964844,9482
2025-09-25 09:36:00+05:30,282.75,282.8500061035156,282.75,282.75,2919
2025-09-25 09:37:00+05:30,282.79998779296875,282.79998779296875,282.70001220703125,282.79998779296875,24904
2025-09-25 09:38:00+05:30,282.79998779296875,282.79998779296875,282.7900085449219,282.79998779296875,4937
2025-09-25 09:39:00+05:30,282.79998779296875,282.79998779296875,282.75,282.79998779296875,34390
2025-09-25 09:40:00+05:30,282.79998779296875,282.79998779296875,282.79998779296875,282.79998779296875,39486
2025-09-25 09:41:00+05:30,282.79998779296875,282.79998779296875,282.79998779296875,282.79998779296875,11359
2025-09-25 09:42:00+05:30,282.7300109863281,282.79998779296875,282.7200012207031,282.7900085449219,4635
2025-09-25 09:43:00+05:30,282.70001220703125,282.7699890136719,282.70001220703125,282.7200012207031,3623
2025-09-25 09:44:00+05:30,282.70001220703125,282.7200012207031,282.6300048828125,282.70001220703125,2507
2025-09-25 09:45:00+05:30,282.54998779296875,282.6499938964844,282.54998779296875,282.6300048828125,5947
2025-09-25 09:46:00+05:30,282.510009765625,282.5799865722656,282.510009765625,282.5799865722656,8411
2025-09-25 09:47:00+05:30,282.5,282.57000732421875,282.5,282.510009765625,6080
2025-09-25 09:48:00+05:30,282.5,282.5,282.3999938964844,282.3999938964844,6803
2025-09-25 09:49:00+05:30,282.5,282.5,282.45001220703125,282.4599914550781,1398
