Price,Close,High,Low,Open,Volume
Ticker,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
Datetime,,,,,
2025-09-10 09:15:00+05:30,281.5899963378906,281.8299865722656,281.2699890136719,281.8299865722656,81229
2025-09-10 09:16:00+05:30,281.54998779296875,281.5899963378906,281.510009765625,281.5899963378906,23473
2025-09-10 09:17:00+05:30,281.5,281.5899963378906,281.5,281.5899963378906,26717
2025-09-10 09:18:00+05:30,281.54998779296875,281.54998779296875,281.510009765625,281.510009765625,42319
2025-09-10 09:19:00+05:30,281.4700012207031,281.54998779296875,281.3999938964844,281.54998779296875,13897
2025-09-10 09:20:00+05:30,281.489990234375,281.489990234375,281.3500061035156,281.45001220703125,16651
2025-09-10 09:21:00+05:30,281.44000244140625,281.489990234375,281.44000244140625,281.45001220703125,12345
2025-09-10 09:22:00+05:30,281.489990234375,281.489990234375,281.4100036621094,281.4800109863281,26423
2025-09-10 09:23:00+05:30,281.6400146484375,281.6400146484375,281.54998779296875,281.54998779296875,136748
2025-09-10 09:24:00+05:30,281.5799865722656,281.6000061035156,281.54998779296875,281.6000061035156,12877
2025-09-10 09:25:00+05:30,281.55999755859375,281.5799865722656,281.4800109863281,281.5799865722656,15500
2025-09-10 09:26:00+05:30,281.6400146484375,281.6400146484375,281.510009765625,281.5899963378906,101104
2025-09-10 09:27:00+05:30,281.5899963378906,281.6700134277344,281.5899963378906,281.6400146484375,17413
2025-09-10 09:28:00+05:30,281.6499938964844,281.6499938964844,281.6400146484375,281.6499938964844,15651
2025-09-10 09:29:00+05:30,281.739990234375,281.739990234375,281.70001220703125,281.70001220703125,18020
2025-09-10 09:30:00+05:30,281.7300109863281,281.7699890136719,281.7300109863281,281.7699890136719,44351
2025-09-10 09:31:00+05:30,281.7200012207031,281.7300109863281,281.7200012207031,281.7300109863281,7468
2025-09-10 09:32:00+05:30,281.7200012207031,281.7200012207031,281.70001220703125,281.7200012207031,9797
2025-09-10 09:33:00+05:30,281.7200012207031,281.7200012207031,281.7200012207031,281.7200012207031,8557
2025-09-10 09:34:00+05:30,281.7799987792969,281.7799987792969,281.69000244140625,281.70001220703125,93592
2025-09-10 09:35:00+05:30,281.8399963378906,281.8999938964844,281.7900085449219,281.7900085449219,20079
2025-09-10 09:36:00+05:30,281.82000732421875,281.8399963378906,281.79998779296875,281.8399963378906,3995
2025-09-10 09:37:00+05:30,281.8999938964844,281.8999938964844,281.82000732421875,281.8500061035156,18623
2025-09-10 09:38:00+05:30,281.9599914550781,281.9599914550781,281.8900146484375,281.8900146484375,14959
2025-09-10 09:39:00+05:30,281.95001220703125,281.9700012207031,281.94000244140625,281.94000244140625,9168
2025-09-10 09:40:00+05:30,281.94000244140625,281.94000244140625,281.8999938964844,281.9100036621094,13061
2025-09-10 09:41:00+05:30,281.94000244140625,281.95001220703125,281.94000244140625,281.94000244140625,11692
2025-09-10 09:42:00+05:30,282.0299987792969,282.0299987792969,281.92999267578125,281.95001220703125,65737
2025-09-10 09:43:00+05:30,282.0199890136719,282.0400085449219,282.0,282.0400085449219,46425
2025-09-10 09:44:00+05:30,282.0199890136719,282.0199890136719,282.0,282.0,4756
2025-09-10 09:45:00+05:30,282.0,282.010009765625,282.0,282.0,16043
2025-09-10 09:46:00+05:30,282.0299987792969,282.04998779296875,282.010009765625,282.0199890136719,22837
2025-09-10 09:47:00+05:30,282.0299987792969,282.0299987792969,282.0199890136719,282.0199890136719,12036
2025-09-10 09:48:00+05:30,282.0199890136719,282.0299987792969,282.0199890136719,282.0199890136719,9521
2025-09-10 09:49:00+05:30,282.0299987792969,282.0299987792969,282.0199890136719,282.0299987792969,70256
