Price,Close,High,Low,Open,Volume
Ticker,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
Datetime,,,,,
2025-09-16 09:15:00+05:30,283.3500061035156,283.4700012207031,283.1199951171875,283.2900085449219,0
2025-09-16 09:16:00+05:30,283.2300109863281,283.30999755859375,283.1300048828125,283.2799987792969,9868
2025-09-16 09:17:00+05:30,283.0199890136719,283.19000244140625,283.010009765625,283.19000244140625,15820
2025-09-16 09:18:00+05:30,283.3500061035156,283.3500061035156,283.0400085449219,283.0799865722656,9414
2025-09-16 09:19:00+05:30,283.3800048828125,283.3999938964844,283.2099914550781,283.2099914550781,9259
2025-09-16 09:20:00+05:30,283.3800048828125,283.42999267578125,283.3800048828125,283.3800048828125,12191
2025-09-16 09:21:00+05:30,283.30999755859375,283.3800048828125,283.30999755859375,283.3800048828125,9666
2025-09-16 09:22:00+05:30,283.3800048828125,283.3800048828125,283.30999755859375,283.3800048828125,10047
2025-09-16 09:23:00+05:30,283.4200134277344,283.4200134277344,283.32000732421875,283.3800048828125,7716
2025-09-16 09:24:00+05:30,283.45001220703125,283.45001220703125,283.3999938964844,283.4200134277344,1846
2025-09-16 09:25:00+05:30,283.45001220703125,283.4800109863281,283.4200134277344,283.4800109863281,5380
2025-09-16 09:26:00+05:30,283.3999938964844,283.4700012207031,283.3999938964844,283.4200134277344,8009
2025-09-16 09:27:00+05:30,283.3800048828125,283.3999938964844,283.29998779296875,283.3999938964844,4716
2025-09-16 09:28:00+05:30,283.3999938964844,283.3999938964844,283.3999938964844,283.3999938964844,5615
2025-09-16 09:29:00+05:30,283.3999938964844,283.44000244140625,283.3699951171875,283.3999938964844,3514
2025-09-16 09:30:00+05:30,283.54998779296875,283.5899963378906,283.42999267578125,283.42999267578125,24107
2025-09-16 09:31:00+05:30,283.44000244140625,283.54998779296875,283.44000244140625,283.54998779296875,7341
2025-09-16 09:32:00+05:30,283.4599914550781,283.4599914550781,283.42999267578125,283.44000244140625,7445
2025-09-16 09:33:00+05:30,283.5899963378906,283.5899963378906,283.4599914550781,283.4599914550781,10600
2025-09-16 09:34:00+05:30,283.6400146484375,283.6499938964844,283.6000061035156,283.6000061035156,7157
2025-09-16 09:35:00+05:30,283.57000732421875,283.6400146484375,283.5400085449219,283.6400146484375,7416
2025-09-16 09:36:00+05:30,283.5799865722656,283.5799865722656,283.5400085449219,283.5400085449219,12100
2025-09-16 09:37:00+05:30,283.5799865722656,283.5799865722656,283.57000732421875,283.5799865722656,7633
2025-09-16 09:38:00+05:30,283.6000061035156,283.6000061035156,283.5299987792969,283.6000061035156,8086
2025-09-16 09:39:00+05:30,283.6600036621094,283.6600036621094,283.6000061035156,283.6000061035156,11710
2025-09-16 09:40:00+05:30,283.70001220703125,283.7300109863281,283.6400146484375,283.6400146484375,8286
2025-09-16 09:41:00+05:30,283.6400146484375,283.69000244140625,283.6000061035156,283.69000244140625,8346
2025-09-16 09:42:00+05:30,283.6199951171875,283.6400146484375,283.5400085449219,283.5400085449219,17865
2025-09-16 09:43:00+05:30,283.67999267578125,283.67999267578125,283.6199951171875,283.6199951171875,11578
2025-09-16 09:44:00+05:30,283.70001220703125,283.70001220703125,283.6300048828125,283.67999267578125,5546
2025-09-16 09:45:00+05:30,283.67999267578125,283.75,283.6700134277344,283.70001220703125,24583
2025-09-16 09:46:00+05:30,283.70001220703125,283.70001220703125,283.6300048828125,283.67999267578125,6732
2025-09-16 09:47:00+05:30,283.70001220703125,283.70001220703125,283.6099853515625,283.70001220703125,4102
2025-09-16 09:48:00+05:30,283.6499938964844,283.70001220703125,283.6099853515625,283.70001220703125,3341
