Price,Close,High,Low,Open,Volume
Ticker,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
Datetime,,,,,
2025-09-24 09:15:00+05:30,283.5,284.1199951171875,283.5,284.1199951171875,0
2025-09-24 09:16:00+05:30,283.3299865722656,283.510009765625,283.2799987792969,283.510009765625,27057
2025-09-24 09:17:00+05:30,283.5,283.5,283.4200134277344,283.4200134277344,21416
2025-09-24 09:18:00+05:30,283.3999938964844,283.489990234375,283.3999938964844,283.4599914550781,18877
2025-09-24 09:19:00+05:30,283.3500061035156,283.3999938964844,283.3500061035156,283.3900146484375,21812
2025-09-24 09:20:00+05:30,283.20001220703125,283.3399963378906,283.20001220703125,283.3399963378906,22046
2025-09-24 09:21:00+05:30,283.2699890136719,283.2799987792969,283.19000244140625,283.19000244140625,23932
2025-09-24 09:22:00+05:30,283.0899963378906,283.239990234375,283.04998779296875,283.239990234375,29256
2025-09-24 09:23:00+05:30,283.1000061035156,283.1000061035156,283.1000061035156,283.1000061035156,31910
2025-09-24 09:24:00+05:30,283.1000061035156,283.1000061035156,283.1000061035156,283.1000061035156,17232
2025-09-24 09:25:00+05:30,283.04998779296875,283.1000061035156,283.04998779296875,283.1000061035156,20282
2025-09-24 09:26:00+05:30,283.1000061035156,283.1000061035156,283.0799865722656,283.0899963378906,8214
2025-09-24 09:27:00+05:30,283.05999755859375,283.0899963378906,283.05999755859375,283.0899963378906,20739
2025-09-24 09:28:00+05:30,283.1000061035156,283.1000061035156,283.07000732421875,283.0899963378906,24747
2025-09-24 09:29:00+05:30,283.0400085449219,283.0899963378906,283.0400085449219,283.0899963378906,11842
2025-09-24 09:30:00+05:30,283.0299987792969,283.1000061035156,282.95001220703125,283.1000061035156,69245
2025-09-24 09:31:00+05:30,282.989990234375,283.0,282.9800109863281,283.0,28806
2025-09-24 09:32:00+05:30,283.0199890136719,283.0799865722656,282.9700012207031,282.989990234375,15534
2025-09-24 09:33:00+05:30,283.17999267578125,283.17999267578125,283.1000061035156,283.1000061035156,13288
2025-09-24 09:34:00+05:30,283.1000061035156,283.1499938964844,283.1000061035156,283.1000061035156,18012
2025-09-24 09:35:00+05:30,283.1499938964844,283.1700134277344,283.04998779296875,283.04998779296875,9808
2025-09-24 09:36:00+05:30,283.1400146484375,283.1600036621094,283.0400085449219,283.1400146484375,57425
2025-09-24 09:37:00+05:30,283.1499938964844,283.1499938964844,283.1300048828125,283.1300048828125,18352
2025-09-24 09:38:00+05:30,283.1600036621094,283.1600036621094,283.0400085449219,283.1499938964844,7950
2025-09-24 09:39:00+05:30,283.1499938964844,283.1600036621094,283.1499938964844,283.1600036621094,5097
2025-09-24 09:40:00+05:30,283.1199951171875,283.1499938964844,283.0199890136719,283.1499938964844,12660
2025-09-24 09:41:00+05:30,283.0199890136719,283.1099853515625,283.010009765625,283.0299987792969,51138
2025-09-24 09:42:00+05:30,283.010009765625,283.0899963378906,282.92999267578125,283.0899963378906,10322
2025-09-24 09:43:00+05:30,282.9100036621094,282.9200134277344,282.9100036621094,282.9200134277344,17820
2025-09-24 09:44:00+05:30,282.9200134277344,282.9200134277344,282.9100036621094,282.9200134277344,7061
2025-09-24 09:45:00+05:30,282.9100036621094,282.9200134277344,282.9100036621094,282.9200134277344,9846
2025-09-24 09:46:00+05:30,282.9200134277344,282.9200134277344,282.9100036621094,282.9200134277344,34068
2025-09-24 09:47:00+05:30,282.9100036621094,282.9200134277344,282.9100036621094,282.9200134277344,20358
2025-09-24 09:48:00+05:30,283.0,283.0,282.9200134277344,282.9200134277344,11794
2025-09-24 09:49:00+05:30,283.04998779296875,283.04998779296875,283.0,283.0400085449219,12813
