Price,Close,High,Low,Open,Volume
Ticker,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
Datetime,,,,,
2025-09-29 09:15:00+05:30,279.260009765625,279.9599914550781,279.0,279.9599914550781,0
2025-09-29 09:16:00+05:30,279.04998779296875,279.260009765625,279.04998779296875,279.1600036621094,28704
2025-09-29 09:17:00+05:30,278.9800109863281,279.05999755859375,278.8699951171875,279.05999755859375,18578
2025-09-29 09:18:00+05:30,278.95001220703125,279.0,278.8699951171875,278.9599914550781,20184
2025-09-29 09:19:00+05:30,278.94000244140625,278.95001220703125,278.82000732421875,278.95001220703125,6605
2025-09-29 09:20:00+05:30,279.0899963378906,279.0899963378906,278.9599914550781,278.9800109863281,23699
2025-09-29 09:21:00+05:30,279.2300109863281,279.2300109863281,279.0199890136719,279.0199890136719,16456
2025-09-29 09:22:00+05:30,279.1600036621094,279.2300109863281,279.1000061035156,279.2300109863281,12383
2025-09-29 09:23:00+05:30,279.1199951171875,279.1199951171875,279.04998779296875,279.1199951171875,12874
2025-09-29 09:24:00+05:30,279.25,279.25,279.0899963378906,279.1199951171875,7428
2025-09-29 09:25:00+05:30,279.2900085449219,279.29998779296875,279.17999267578125,279.17999267578125,15750
2025-09-29 09:26:00+05:30,279.1000061035156,279.239990234375,279.0799865722656,279.239990234375,38988
2025-09-29 09:27:00+05:30,279.260009765625,279.260009765625,279.1000061035156,279.1000061035156,9212
2025-09-29 09:28:00+05:30,279.260009765625,279.29998779296875,279.25,279.25,18930
2025-09-29 09:29:00+05:30,279.3500061035156,279.3500061035156,279.25,279.29998779296875,5257
2025-09-29 09:30:00+05:30,279.32000732421875,279.4200134277344,279.32000732421875,279.3500061035156,57334
2025-09-29 09:31:00+05:30,279.4200134277344,279.4200134277344,279.32000732421875,279.3500061035156,46491
2025-09-29 09:32:00+05:30,279.45001220703125,279.45001220703125,279.3299865722656,279.3999938964844,8457
2025-09-29 09:33:00+05:30,279.45001220703125,279.45001220703125,279.3599853515625,279.45001220703125,3595
2025-09-29 09:34:00+05:30,279.44000244140625,279.45001220703125,279.44000244140625,279.45001220703125,6643
2025-09-29 09:35:00+05:30,279.6499938964844,279.6499938964844,279.3999938964844,279.3999938964844,16690
2025-09-29 09:36:00+05:30,279.6400146484375,279.69000244140625,279.6400146484375,279.6700134277344,8409
2025-09-29 09:37:00+05:30,279.6300048828125,279.6499938964844,279.6199951171875,279.6199951171875,3879
2025-09-29 09:38:00+05:30,279.6000061035156,279.6499938964844,279.6000061035156,279.6499938964844,13274
2025-09-29 09:39:00+05:30,279.6300048828125,279.6400146484375,279.5899963378906,279.6000061035156,3240
2025-09-29 09:40:00+05:30,279.6499938964844,279.6499938964844,279.6000061035156,279.6400146484375,7438
2025-09-29 09:41:00+05:30,279.6300048828125,279.6600036621094,279.6300048828125,279.6600036621094,5213
2025-09-29 09:42:00+05:30,279.6300048828125,279.7200012207031,279.6300048828125,279.7200012207031,27016
2025-09-29 09:43:00+05:30,279.6499938964844,279.6499938964844,279.6300048828125,279.6300048828125,5973
2025-09-29 09:44:00+05:30,279.79998779296875,279.82000732421875,279.6499938964844,279.6499938964844,10880
2025-09-29 09:45:00+05:30,279.8599853515625,279.8999938964844,279.7699890136719,279.7699890136719,19830
2025-09-29 09:46:00+05:30,279.79998779296875,279.8599853515625,279.7799987792969,279.8599853515625,14790
2025-09-29 09:47:00+05:30,279.7900085449219,279.80999755859375,279.7900085449219,279.80999755859375,11079
2025-09-29 09:48:00+05:30,279.760009765625,279.7900085449219,279.760009765625,279.7900085449219,4320
2025-09-29 09:49:00+05:30,279.70001220703125,279.75,279.6099853515625,279.739990234375,16754
