Price,Close,High,Low,Open,Volume
Ticker,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
Datetime,,,,,
2025-10-03 09:15:00+05:30,280.1700134277344,280.5899963378906,280.0,280.0299987792969,0
2025-10-03 09:16:00+05:30,279.9800109863281,280.1600036621094,279.9800109863281,280.1600036621094,23812
2025-10-03 09:17:00+05:30,279.9100036621094,279.95001220703125,279.7300109863281,279.95001220703125,21879
2025-10-03 09:18:00+05:30,279.8800048828125,279.8999938964844,279.8800048828125,279.8999938964844,12741
2025-10-03 09:19:00+05:30,279.94000244140625,279.95001220703125,279.8299865722656,279.8800048828125,21227
2025-10-03 09:20:00+05:30,280.0,280.0,279.8599853515625,279.95001220703125,14905
2025-10-03 09:21:00+05:30,280.0899963378906,280.1199951171875,279.95001220703125,279.95001220703125,25264
2025-10-03 09:22:00+05:30,280.0199890136719,280.0199890136719,279.95001220703125,280.0199890136719,31718
2025-10-03 09:23:00+05:30,280.0299987792969,280.1099853515625,279.9700012207031,280.07000732421875,30522
2025-10-03 09:24:00+05:30,280.0299987792969,280.0899963378906,280.0,280.04998779296875,17158
2025-10-03 09:25:00+05:30,279.989990234375,280.0,279.8999938964844,279.9700012207031,12015
2025-10-03 09:26:00+05:30,279.92999267578125,279.989990234375,279.92999267578125,279.9599914550781,10301
2025-10-03 09:27:00+05:30,279.7200012207031,279.94000244140625,279.7200012207031,279.94000244140625,42553
2025-10-03 09:28:00+05:30,279.6600036621094,279.7200012207031,279.6600036621094,279.7200012207031,21913
2025-10-03 09:29:00+05:30,279.69000244140625,279.69000244140625,279.6600036621094,279.6600036621094,24107
2025-10-03 09:30:00+05:30,279.7200012207031,279.7200012207031,279.69000244140625,279.69000244140625,79669
2025-10-03 09:31:00+05:30,279.7200012207031,279.7200012207031,279.69000244140625,279.70001220703125,12938
2025-10-03 09:32:00+05:30,279.7799987792969,279.7799987792969,279.69000244140625,279.7200012207031,15488
2025-10-03 09:33:00+05:30,279.8999938964844,279.8999938964844,279.80999755859375,279.80999755859375,21144
2025-10-03 09:34:00+05:30,279.7699890136719,279.8999938964844,279.7699890136719,279.8999938964844,8861
2025-10-03 09:35:00+05:30,279.75,279.79998779296875,279.7200012207031,279.79998779296875,11220
2025-10-03 09:36:00+05:30,279.70001220703125,279.7799987792969,279.69000244140625,279.69000244140625,10043
2025-10-03 09:37:00+05:30,279.7300109863281,279.7699890136719,279.7099914550781,279.760009765625,8726
2025-10-03 09:38:00+05:30,279.79998779296875,279.8399963378906,279.739990234375,279.739990234375,6477
2025-10-03 09:39:00+05:30,279.8500061035156,279.92999267578125,279.8500061035156,279.8900146484375,8764
2025-10-03 09:40:00+05:30,279.8999938964844,279.9700012207031,279.8999938964844,279.9700012207031,11267
2025-10-03 09:41:00+05:30,279.94000244140625,279.95001220703125,279.8999938964844,279.8999938964844,7221
2025-10-03 09:42:00+05:30,279.9100036621094,279.9100036621094,279.8500061035156,279.8999938964844,4685
2025-10-03 09:43:00+05:30,279.9599914550781,279.9599914550781,279.8999938964844,279.92999267578125,3185
2025-10-03 09:44:00+05:30,279.94000244140625,279.989990234375,279.8800048828125,279.989990234375,3710
2025-10-03 09:45:00+05:30,279.989990234375,280.0,279.95001220703125,279.95001220703125,14354
2025-10-03 09:46:00+05:30,279.8399963378906,279.989990234375,279.8399963378906,279.989990234375,37182
2025-10-03 09:47:00+05:30,279.8999938964844,279.8999938964844,279.8299865722656,279.8399963378906,4357
2025-10-03 09:48:00+05:30,279.9800109863281,279.9800109863281,279.8299865722656,279.8999938964844,8962
2025-10-03 09:49:00+05:30,280.0400085449219,280.07000732421875,279.989990234375,280.0,13214
