Price,Close,High,Low,Open,Volume
Ticker,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
Datetime,,,,,
2025-09-17 09:15:00+05:30,285.6000061035156,285.70001220703125,285.0,285.3900146484375,48862
2025-09-17 09:16:00+05:30,285.45001220703125,285.6700134277344,285.3800048828125,285.6700134277344,17816
2025-09-17 09:17:00+05:30,285.489990234375,285.510009765625,285.45001220703125,285.45001220703125,19398
2025-09-17 09:18:00+05:30,285.5400085449219,285.5400085449219,285.489990234375,285.5,18256
2025-09-17 09:19:00+05:30,285.5799865722656,285.6000061035156,285.5400085449219,285.5400085449219,31124
2025-09-17 09:20:00+05:30,285.6000061035156,285.6000061035156,285.5799865722656,285.5799865722656,37390
2025-09-17 09:21:00+05:30,285.6000061035156,285.6400146484375,285.5199890136719,285.5199890136719,18219
2025-09-17 09:22:00+05:30,285.6099853515625,285.6499938964844,285.6099853515625,285.6199951171875,7758
2025-09-17 09:23:00+05:30,285.67999267578125,285.69000244140625,285.6300048828125,285.67999267578125,13929
2025-09-17 09:24:00+05:30,285.67999267578125,285.70001220703125,285.67999267578125,285.67999267578125,15672
2025-09-17 09:25:00+05:30,285.6099853515625,285.70001220703125,285.6099853515625,285.70001220703125,15255
2025-09-17 09:26:00+05:30,285.6000061035156,285.6400146484375,285.5799865722656,285.6000061035156,11485
2025-09-17 09:27:00+05:30,285.4700012207031,285.6000061035156,285.3999938964844,285.6000061035156,19886
2025-09-17 09:28:00+05:30,285.5,285.5,285.4100036621094,285.45001220703125,5188
2025-09-17 09:29:00+05:30,285.5,285.5,285.45001220703125,285.4800109863281,11639
2025-09-17 09:30:00+05:30,285.6300048828125,285.6300048828125,285.5,285.5,17043
2025-09-17 09:31:00+05:30,285.6499938964844,285.6499938964844,285.6000061035156,285.6000061035156,5915
2025-09-17 09:32:00+05:30,285.6499938964844,285.6499938964844,285.6000061035156,285.6499938964844,15569
2025-09-17 09:33:00+05:30,285.6199951171875,285.6400146484375,285.6000061035156,285.6000061035156,6059
2025-09-17 09:34:00+05:30,285.6400146484375,285.6400146484375,285.5799865722656,285.6400146484375,16582
2025-09-17 09:35:00+05:30,285.6400146484375,285.6400146484375,285.6099853515625,285.6099853515625,15978
2025-09-17 09:36:00+05:30,285.70001220703125,285.70001220703125,285.6300048828125,285.6400146484375,99115
2025-09-17 09:37:00+05:30,285.75,285.75,285.7099914550781,285.7099914550781,9743
2025-09-17 09:38:00+05:30,285.75,285.760009765625,285.739990234375,285.739990234375,16602
2025-09-17 09:39:00+05:30,285.79998779296875,285.79998779296875,285.7799987792969,285.7799987792969,17957
2025-09-17 09:40:00+05:30,285.80999755859375,285.82000732421875,285.7900085449219,285.82000732421875,16529
2025-09-17 09:41:00+05:30,285.79998779296875,285.80999755859375,285.7799987792969,285.80999755859375,21329
2025-09-17 09:42:00+05:30,285.8399963378906,285.8500061035156,285.80999755859375,285.80999755859375,3862
2025-09-17 09:43:00+05:30,285.82000732421875,285.8999938964844,285.82000732421875,285.8399963378906,17974
2025-09-17 09:44:00+05:30,285.7699890136719,285.8800048828125,285.7699890136719,285.8599853515625,4234
2025-09-17 09:45:00+05:30,285.7900085449219,285.8699951171875,285.7900085449219,285.79998779296875,23794
2025-09-17 09:46:00+05:30,285.75,285.7799987792969,285.75,285.7799987792969,16571
2025-09-17 09:47:00+05:30,285.75,285.7799987792969,285.75,285.7799987792969,12695
2025-09-17 09:48:00+05:30,285.67999267578125,285.760009765625,285.67999267578125,285.760009765625,28373
2025-09-17 09:49:00+05:30,285.75,285.75,285.6499938964844,285.739990234375,11376
